case,dx,k,t3d,qv3d,qc3d,qi3d,u3d,v3d,pcps,dz8w,rho3d,pi3d,qvften,thften,p8w,w
2,13500.0,28,4387FCB1,3B9F41B2,00000000,00000000,419F0732,00000000,475E9510,4397539E,3F3A5420,3F59FEFF,3272BED7,376D0E5D,4762CD6E,3D43D75A
2,13500.0,29,438700E3,3B89FD05,00000000,00000000,419FFF21,00000000,475616BC,439E18D2,3F349868,3F579615,326C3EFD,3766B583,475A5CB1,3D4C503E
2,13500.0,30,4385F9D0,3B6CBF6F,00000000,00000000,41A10228,00000000,474D7D88,43A562BF,3F2EBC31,3F551379,326574B1,376013F5,4751D0C6,3D5464D3
2,13500.0,31,4384E69C,3B48D744,00000000,00000000,41A2111F,00000000,4744CA0D,43AD44B4,3F28BEF7,3F527553,325E5A43,37592425,47492A4A,3D5BF86F
2,13500.0,32,4383C64B,3B284012,00000000,00000000,41A32D01,00000000,473BFCDA,43B5D5CB,3F22A01D,3F4FB98D,3256E928,3751DFB1,474069D0,3D62E9A9
2,13500.0,33,438297B8,3B0AF2A5,00000000,00000000,41A456EC,00000000,47331678,43BF3146,3F1C5EF0,3F4CDDBC,324F19DC,374A3F40,47378FE4,3D691188
2,13500.0,34,43815993,3AE1C4DA,00000000,00000000,41A5902C,00000000,472A1768,43C97930,3F15FA90,3F49DF18,3246E3AC,37423A56,472E9D0C,3D6E4265
2,13500.0,35,43800A52,3AB3F935,00000000,00000000,41A6DA44,00000000,47210026,43D4D5E4,3F0F7200,3F46BA63,323E3C74,3739C709,472591C4,3D7246B4
2,13500.0,36,437D5054,3A8C5087,00000000,00000000,41A836FA,00000000,4717D12A,43E17BCE,3F08C405,3F436BD0,3235184C,3730D9BA,471C6E89,3D74DF6E
2,13500.0,37,437A61EB,3A5515BB,00000000,00000000,41A9A869,00000000,470E8AE0,43EFAB1F,3F01EF2E,3F3FEEDC,322B6915,3727649E,471333CA,3D75C229
2,13500.0,38,4377444D,3A1CB565,00000000,00000000,41AB3115,00000000,47052DB5,43FFB7C2,3EF5E385,3F3C3E26,32211DE6,371D5733,4709E1F6,3D7496BB
2,13500.0,39,4373F146,39DD8F6F,00000000,00000000,41ACD40D,00000000,46F7741C,4409073E,3EE79359,3F385329,3216223F,37129D72,47007974,3D70F440
2,13500.0,40,43706136,3994EDC0,00000000,00000000,41AE9510,00000000,46E46098,4413A07E,3ED8E8C7,3F3425E1,320A5CF7,37071EC9,46EDF550,3D6A5D72
2,13500.0,41,436C8A9C,3944163C,00000000,00000000,41B078CF,00000000,46D1219A,44200B1D,3EC9DD5C,3F2FAC53,31FB5D3B,36F5790C,46DACBE0,3D603C0D
2,13500.0,42,4368615C,390D02D6,00000000,00000000,41B2853D,00000000,46BDB7DA,442ED35C,3EBA6948,3F2AD9C8,31DFDE72,36DA9F3B,46C77754,3D51DB0E
2,13500.0,43,4363D5B8,38C13BDD,00000000,00000000,41B4C21C,00000000,46AA2402,4440C4DF,3EAA83BF,3F259DB1,31C1D588,36BD4A87,46B3F860,3D3E5FBD
2,13500.0,44,435ED2A6,3878DD17,00000000,00000000,41B739C6,00000000,469666B6,44571520,3E9A2015,3F1FE1DD,31A0B775,369CF328,46A04FA4,3D24C155
2,13500.0,45,43593B0F,38139FF0,00000000,00000000,41B9FA8E,00000000,46828094,4473B56C,3E892DA8,3F198776,3177880C,3671BADC,468C7DC8,3D03C076
2,13500.0,46,4352E4EE,379C70EC,00000000,00000000,41BD1924,00000000,465CE468,448CFCF9,3E6F2BCF,3F1261A1,3123CB36,361FF473,467106C0,3CB3C1A3
2,13500.0,47,434B9019,370CC54D,00000000,00000000,41C0B51F,00000000,46347860,44A81537,3E4A7169,3F0A2AFD,3085D09A,3582ADB6,4648C210,3C15C223
2,13500.0,48,43468000,36AD284C,00000000,00000000,41C502AB,00000000,460BBE28,44D5E2F1,3E20C163,3F006E70,00000000,00000000,46202EB0,00000000
2,13500.0,49,43468000,36F52142,00000000,00000000,41CA7C65,00000000,45C56DA0,4519A92F,3DE31D50,3EE89483,00000000,00000000,45EE9B40,00000000
2,13500.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
3,13500.0,1,43974000,3CCCB672,00000000,00000000,40A00000,00000000,47C4C68E,4232FBC6,3F92512E,3F8045F2,3380D959,387BA882,47C54400,00000000
3,13500.0,2,43971AC5,3CCA7E48,00000000,00000000,40A2DD1E,00000000,47C386CA,428B5D1F,3F918D46,3F800A41,33807D1A,387AF457,47C4491D,3A0A2FFA
3,13500.0,3,4396E0CC,3CC6CB66,00000000,00000000,40A752C9,00000000,47C1DB71,42A840DC,3F90909C,3F7F741B,337FDAE4,3879DBC3,47C2C476,3AB0ADEC
3,13500.0,4,43969ACD,3CC25563,00000000,00000000,40ACB51E,00000000,47BFEC14,42BEED2B,3F8F6DB4,3F7EB8F0,337E8006,38788906,47C0F26C,3B1942B9
3,13500.0,5,43964B61,3CBD5673,00000000,00000000,40B2D12F,00000000,47BDC730,42D26446,3F8E2BC0,3F7DE7F5,337CF669,387708A3,47BEE5BD,3B62E0E0
3,13500.0,6,4395F3DB,3CB7EF36,00000000,00000000,40B98CB7,00000000,47BB7530,42E3EB11,3F8CCEFC,3F7D03E5,337B44AB,38756110,47BCA8A3,3B99F445
3,13500.0,7,4395950A,3CB2360D,00000000,00000000,40C0D7D2,00000000,47B8FBC1,42F43065,3F8B5A35,3F7C0E76,33796ECD,38739634,47BA41BE,3BC5C500
3,13500.0,8,43952F75,3CAC3BCD,00000000,00000000,40C8A838,00000000,47B65F04,4301CF20,3F89CF6D,3F7B08CB,33777762,3871AA96,47B7B5C4,3BF49A37
3,13500.0,9,4394C375,3CA60DB5,00000000,00000000,40D0F702,00000000,47B3A227,43093E64,3F883026,3F79F3A9,33756028,386F9FE7,47B50844,3C131EAB
3,13500.0,10,43945145,3C9FB6D6,00000000,00000000,40D9BF9C,00000000,47B0C7B3,43107F37,3F867D8B,3F78CF9A,33732A47,386D774A,47B23C0A,3C2D416D
3,13500.0,11,4393D90C,3C9906B1,00000000,00000000,40E2FF0C,00000000,47ADD1BE,4317A4C1,3F84B91B,3F779CF6,3370D67E,386B3177,47AF535C,3C48A2E5
3,13500.0,12,43935AE2,3C91C86A,00000000,00000000,40ECB394,00000000,47AAC205,431EBE84,3F82E421,3F765BF3,336E653E,3868CEDE,47AC501F,3C65327A
3,13500.0,13,4392D6CE,3C8A82D9,00000000,00000000,40F6DC71,00000000,47A79A06,4325DA67,3F80FDF5,3F750CA9,336BD6B6,38664FAE,47A933EB,3C81704B
3,13500.0,14,43924CD1,3C833E3C,00000000,00000000,4100BCE4,00000000,47A45B0A,432D04B2,3F7E0E26,3F73AF19,33692ADF,3863B3DE,47A60021,3C90CF09
3,13500.0,15,4391BCDD,3C780359,00000000,00000000,41064642,00000000,47A10632,43344782,3F79FFC2,3F72432C,3366617D,3860FB34,47A2B5F3,3CA0ADD0
3,13500.0,16,439126DF,3C69A7ED,00000000,00000000,410C0B1A,00000000,479D9C7B,433BADA7,3F75D158,3F70C8B8,33637A2B,385E254E,479F5670,3CB10484
3,13500.0,17,43908AB9,3C5B7662,00000000,00000000,41120C90,00000000,479A1ECA,43434048,3F718377,3F6F3F82,33607456,385B319D,479BE286,3CC1CA7F
3,13500.0,18,438FE846,3C4D7A26,00000000,00000000,41184C10,00000000,47968DEA,434B092C,3F6D1684,3F6DA73B,335D4F48,38581F6D,47985B0D,3CD2F629
3,13500.0,19,438F3F59,3C3FBDE3,00000000,00000000,411ECB54,00000000,4792EA95,4353126D,3F688AD5,3F6BFF85,335A0A22,3854EDE6,4794C0C7,3CE47CD1
3,13500.0,20,438E8FBD,3C324B8D,00000000,00000000,41258C6F,00000000,478F3572,435B6623,3F63E0A3,3F6A47ED,3356A3D9,38519C02,47911463,3CF6526B
3,13500.0,21,438DD933,3C252C4F,00000000,00000000,412C91C0,00000000,478B6F1C,43641050,3F5F1820,3F687FEE,33531B3A,384E2897,478D5682,3D04349F
3,13500.0,22,438D1B73,3C1868CA,00000000,00000000,4133DE0C,00000000,4787981E,436D1B53,3F5A3162,3F66A6F0,334F6EE2,384A9249,478987B5,3D0D58D8
3,13500.0,23,438C562D,3C0C0932,00000000,00000000,413B746D,00000000,4783B0FB,437695C1,3F552C69,3F64BC45,334B9D41,3846D792,4785A886,3D168CE2
3,13500.0,24,438B8904,3C001506,00000000,00000000,41435873,00000000,477F7458,4380469A,3F500934,3F62BF27,3347A48B,3842F6B0,4781B970,3D1FC66F
3,13500.0,25,438AB391,3BE926C0,00000000,00000000,414B8E1E,00000000,47776842,438588FB,3F4AC7A4,3F60AEB7,334382BD,383EEDAC,477B75D0,3D28F99B
3,13500.0,26,4389D55D,3BD11500,00000000,00000000,415419F5,00000000,476F3E84,438B1A1C,3F456971,3F5E89FA,333F3590,383ABA4F,47735AB4,3D3218AB
3,13500.0,27,4388EDE6,3BB83D87,00000000,00000000,415D0101,00000000,4766F7E1,4391041C,3F3FEDF7,3F5C4FD2,333ABA7B,38365A1C,476B2254,3D3B13B2
3,13500.0,28,4387FC97,3BA10915,00000000,00000000,416648F3,00000000,475E9510,439754C8,3F3A52B1,3F59FEFF,33360EA0,3831CA48,4762CD6E,3D43D843
3,13500.0,29,438700C7,3B8B7E60,00000000,00000000,416FF85D,00000000,475616BC,439E19D0,3F349745,3F579615,33312EB3,382D079B,475A5CB1,3D4C5125
3,13500.0,30,4385F9B2,3B6F42D2,00000000,00000000,417A16B0,00000000,474D7D88,43A56396,3F2EBB4D,3F551379,332C16F2,38280E68,4751D0C6,3D5465B0
3,13500.0,31,4384E67D,3B4AE822,00000000,00000000,41825636,00000000,4744CA0D,43AD4566,3F28BE48,3F527553,3326C318,3822DA86,47492A4A,3D5BF93B
3,13500.0,32,4383C62A,3B29EAC7,00000000,00000000,4187E1A5,00000000,473BFCDA,43B5D657,3F229F9F,3F4FB98D,33212E3E,381D6728,474069D0,3D62EA60
3,13500.0,33,43829797,3B0C43A2,00000000,00000000,418DB342,00000000,47331678,43BF31B0,3F1C5E99,3F4CDDBC,331B52C0,3817AED0,47378FE4,3D691224
3,13500.0,34,43815971,3AE3CAF4,00000000,00000000,4193D184,00000000,472A1768,43C97976,3F15FA5D,3F49DF18,33152A1A,3811AB1D,472E9D0C,3D6E42E0
3,13500.0,35,43800A30,3AB57A7D,00000000,00000000,419A43FF,00000000,47210026,43D4D60D,3F0F71E4,3F46BA63,330EACAD,380B54A1,472591C4,3D72470A
3,13500.0,36,437D500F,3A8D62AF,00000000,00000000,41A1138C,00000000,4717D12A,43E17BDB,3F08C3FD,3F436BD0,3307D18F,3804A2A5,471C6E89,3D74DF9A
3,13500.0,37,437A61A6,3A5684FC,00000000,00000000,41A84AB7,00000000,470E8AE0,43EFAB12,3F01EF36,3F3FEEDC,33008E24,37FB159F,471333CA,3D75C227
3,13500.0,38,43774408,3A1D95AB,00000000,00000000,41AFF614,00000000,47052DB5,43FFB79E,3EF5E3A8,3F3C3E26,32F1AB83,37EC017E,4709E1F6,3D749688
3,13500.0,39,4373F101,39DE7756,00000000,00000000,41B824EA,00000000,46F7741C,44090720,3EE7938A,3F385329,32E1320C,37DBEAE0,47007974,3D70F3DB
3,13500.0,40,437060F2,39953AE2,00000000,00000000,41C0E9FA,00000000,46E46098,4413A058,3ED8E900,3F3425E1,32CF8A22,37CAACE5,46EDF550,3D6A5CDB
3,13500.0,41,436C8A58,39441101,00000000,00000000,41CA5CB1,00000000,46D1219A,44200AEF,3EC9DD95,3F2FAC53,32BC84A0,37B81984,46DACBE0,3D603B41
3,13500.0,42,4368611A,390CFF08,00000000,00000000,41D49AD5,00000000,46BDB7DA,442ED32A,3EBA697D,3F2AD9C8,32A7E58F,37A3F62E,46C77754,3D51DA10
3,13500.0,43,4363D578,38C13695,00000000,00000000,41DFCB2A,00000000,46AA2402,4440C4A8,3EAA83EF,3F259DB1,32915EE6,378DF6AC,46B3F860,3D3E5E8D
3,13500.0,44,435ED267,3878D604,00000000,00000000,41EC2179,00000000,469666B6,445714E3,3E9A2041,3F1FE1DD,327110C0,376B6A5B,46A04FA4,3D24BFFA
3,13500.0,45,43593AD2,38139BA0,00000000,00000000,41F9E55F,00000000,46828094,4473B526,3E892DCF,3F198776,3239A3AD,373549D7,468C7DC8,3D03BEF7
3,13500.0,46,4352E4B4,379C6C4B,00000000,00000000,4204BF23,00000000,465CE468,448CFCD2,3E6F2C11,3F1261A1,31F5AC39,36EFEA30,467106C0,3CB3BE74
3,13500.0,47,434B8FE0,370CC0DA,00000000,00000000,420DC514,00000000,46347860,44A81509,3E4A71A1,3F0A2AFD,3148B017,3643FBF7,4648C210,3C15BB9C
3,13500.0,48,43468000,36AD284C,00000000,00000000,421886F0,00000000,460BBE28,44D5E2F1,3E20C163,3F006E70,00000000,00000000,46202EB0,00000000
3,13500.0,49,43468000,36F52142,00000000,00000000,42263741,00000000,45C56DA0,4519A92F,3DE31D50,3EE89483,00000000,00000000,45EE9B40,00000000
3,13500.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
4,13500.0,1,43976666,3CD2A317,00000000,00000000,40A00000,00000000,47C4C68E,42333D16,3F921BDE,3F8045F2,B380D959,B87BA882,47C54400,00000000
4,13500.0,2,4397411E,3CD05ADC,00000000,00000000,40A2DE29,00000000,47C386CA,428B8FCC,3F91586D,3F800A41,B3807CF8,B87AF415,47C4491D,3A0A6266
4,13500.0,3,4397070F,3CCC8CE1,00000000,00000000,40A75573,00000000,47C1DB71,42A87DAE,3F905C6E,3F7F741B,B37FDA38,B879DB1B,47C2C476,3AB0EE3F
4,13500.0,4,4396C0F8,3CC7F66C,00000000,00000000,40ACB9BB,00000000,47BFEC14,42BF31B5,3F8F3A49,3F7EB8F0,B37E7EDC,B87887E3,47C0F26C,3B197A54
4,13500.0,5,4396716E,3CC2D2E6,00000000,00000000,40B2D7FE,00000000,47BDC730,42D2AF31,3F8DF933,3F7DE7F5,B37CF4B3,B87706F7,47BEE5BD,3B6332D8
4,13500.0,6,439619C9,3CBD4445,00000000,00000000,40B995EB,00000000,47BB7530,42E43B85,3F8C9D59,3F7D03E5,B37B425B,B8755ECD,47BCA8A3,3B9A2B9C
4,13500.0,7,4395BAD7,3CB7616D,00000000,00000000,40C0E399,00000000,47B8FBC1,42F485CA,3F8B298A,3F7C0E76,B3796BD6,B873934F,47BA41BE,3BC60BAF
4,13500.0,8,4395551F,3CB13BA8,00000000,00000000,40C8B6BA,00000000,47B65F04,4301FC16,3F899FC2,3F7B08CB,B37773BB,B871A705,47B7B5C4,3BF4F10F
4,13500.0,9,4394E8F9,3CAAE086,00000000,00000000,40D10866,00000000,47B3A227,43096D70,3F880187,3F79F3A9,B3755BC8,B86F9BA2,47B50844,3C135284
4,13500.0,10,439476A2,3CA45B84,00000000,00000000,40D9D402,00000000,47B0C7B3,4310B03A,3F864FFC,3F78CF9A,B3732526,B86D7247,47B23C0A,3C2D7DFC
4,13500.0,11,4393FE40,3C9D7977,00000000,00000000,40E31695,00000000,47ADD1BE,4317D79A,3F848CAA,3F779CF6,B370D092,B86B2BAF,47AF535C,3C48E860
4,13500.0,12,43937FEB,3C960813,00000000,00000000,40ECCE5E,00000000,47AAC205,431EF31B,3F82B8D2,3F765BF3,B36E5E80,B868C849,47AC501F,3C65810A
4,13500.0,13,4392FBAC,3C8E8F3B,00000000,00000000,40F6FA98,00000000,47A79A06,432610AF,3F80D3CC,3F750CA9,B36BCF20,B8664845,47A933EB,3C819C28
4,13500.0,14,43927182,3C87173A,00000000,00000000,4100CDB4,00000000,47A45B0A,432D3CA1,3F7DBC21,3F73AF19,B3692269,B863AB9A,47A60021,3C90FF7F
4,13500.0,15,4391E160,3C7F4EE3,00000000,00000000,410658DC,00000000,47A10632,43348110,3F79B00A,3F72432C,B3665820,B860F20F,47A2B5F3,3CA0E2D5
4,13500.0,16,43914B32,3C708D82,00000000,00000000,410C1F8D,00000000,479D9C7B,433BE8D2,3F7583F2,3F70C8B8,B3636FE0,B85E1B41,479F5670,3CB13E0A
4,13500.0,17,4390AEDA,3C61F6E2,00000000,00000000,411222E8,00000000,479A1ECA,43437D10,3F71385F,3F6F3F82,B3606917,B85B26A1,479BE286,3CC20868
4,13500.0,18,43900C35,3C5396EF,00000000,00000000,41186459,00000000,47968DEA,434B4795,3F6CCDBA,3F6DA73B,B35D4310,B858137E,47985B0D,3CD3384E
4,13500.0,19,438F6314,3C45785F,00000000,00000000,411EE59D,00000000,4792EA95,4353527E,3F684454,3F6BFF85,B359FCE8,B854E0FB,4794C0C7,3CE4C2FC
4,13500.0,20,438EB342,3C37A56C,00000000,00000000,4125A8C4,00000000,478F3572,435BA7E2,3F639C6E,3F6A47ED,B3569596,B8518E15,47911463,3CF69C5A
4,13500.0,21,438DFC81,3C2A279D,00000000,00000000,412CB030,00000000,478B6F1C,436453D2,3F5ED62C,3F687FEE,B3530BE8,B84E19A1,478D5682,3D045B4C
4,13500.0,22,438D3E89,3C1D07C7,00000000,00000000,4133FEA4,00000000,4787981E,436D60A7,3F59F1A8,3F66A6F0,B34F5E7A,B84A8244,478987B5,3D0D810B
4,13500.0,23,438C790A,3C104E53,00000000,00000000,413B973E,00000000,4783B0FB,4376DCF7,3F54EEE9,3F64BC45,B34B8BBB,B846C675,4785A886,3D16B65E
4,13500.0,24,438BABA6,3C0402E1,00000000,00000000,41437D8A,00000000,477F7458,43806B36,3F4FCDE5,3F62BF27,B34791DF,B842E474,4781B970,3D1FF0EB
4,13500.0,25,438AD5F6,3BF05981,00000000,00000000,414BB58E,00000000,47776842,4385AEA5,3F4A8E83,3F60AEB7,B3436EE3,B83EDA4A,477B75D0,3D2924C4
4,13500.0,26,4389F783,3BD777C1,00000000,00000000,415443CE,00000000,476F3E84,438B40C6,3F45329F,3F5E89FA,B33F2080,B83AA5BD,47735AB4,3D324420
4,13500.0,27,43890FCC,3BBDD7CD,00000000,00000000,415D2D53,00000000,4766F7E1,43912BDB,3F3FB96B,3F5C4FD2,B33AA42B,B8364453,476B2254,3D3B3F02
4,13500.0,28,43881E3B,3BA5E888,00000000,00000000,416677D0,00000000,475E9510,43977DB5,3F3A205B,3F59FEFF,B335F70A,B831B340,4762CD6E,3D4402EC
4,13500.0,29,43872226,3B8FB0C0,00000000,00000000,417029D8,00000000,475616BC,439E440A,3F346716,3F579615,B33115CB,B82CEF48,475A5CB1,3D4C7A92
4,13500.0,30,43861ACB,3B76697D,00000000,00000000,417A4ADF,00000000,474D7D88,43A58F41,3F2E8D37,3F551379,B32BFCAE,B827F4C2,4751D0C6,3D548D3C
4,13500.0,31,4385074E,3B50ECB1,00000000,00000000,418271B3,00000000,4744CA0D,43AD72A8,3F289241,3F527553,B326A76C,B822BF80,47492A4A,3D5C1E26
4,13500.0,32,4383E6B0,3B2EE8F0,00000000,00000000,4187FE96,00000000,473BFCDA,43B6055F,3F22759B,3F4FB98D,B321111C,B81D4AB5,474069D0,3D630BD7
4,13500.0,33,4382B7CE,3B1056CC,00000000,00000000,418DD1B4,00000000,47331678,43BF62B3,3F1C368D,3F4CDDBC,B31B341B,B81790E2,47378FE4,3D692F33
4,13500.0,34,43817956,3AEA5176,00000000,00000000,4193F188,00000000,472A1768,43C9ACB4,3F15D441,3F49DF18,B31509DF,B8118BA4,472E9D0C,3D6E5A78
4,13500.0,35,438029C0,3ABA9612,00000000,00000000,419A65A6,00000000,47210026,43D50BCD,3F0F4DB3,3F46BA63,B30E8ACC,B80B338B,472591C4,3D7257FC
4,13500.0,36,437D8E7C,3A914663,00000000,00000000,41A136EC,00000000,4717D12A,43E1B476,3F08A1AF,3F436BD0,B307ADF3,B8047FDF,471C6E89,3D74E890
4,13500.0,37,437A9F57,3A5C3E7B,00000000,00000000,41A86FE6,00000000,470E8AE0,43EFE6EE,3F01CEC9,3F3FEEDC,B30068B6,B7FACC84,471333CA,3D75C1A8
4,13500.0,38,437780F2,3A219DE0,00000000,00000000,41B01D2C,00000000,47052DB5,43FFF737,3EF5A690,3F3C3E26,B2F15CCC,B7EBB49F,4709E1F6,3D748AEC
4,13500.0,39,43742D17,39E3D200,00000000,00000000,41B84E0C,00000000,46F7741C,44092918,3EE75A30,3F385329,B2E0DF3D,B7DB9A01,47007974,3D70DB52
4,13500.0,40,43709C27,39987E64,00000000,00000000,41C11548,00000000,46E46098,4413C4D9,3ED8B36A,3F3425E1,B2CF32F3,B7CA57C1,46EDF550,3D6A356A
4,13500.0,41,436CC49A,39489A51,00000000,00000000,41CA8A54,00000000,46D1219A,44203274,3EC9ABC8,3F2FAC53,B2BC28BD,B7B7BFC9,46DACBE0,3D6002C7
4,13500.0,42,43689A54,39105561,00000000,00000000,41D4CB00,00000000,46BDB7DA,442EFE4E,3EBA3B89,3F2AD9C8,B2A78495,B7A3977A,46C77754,3D518E52
4,13500.0,43,43640D92,38C5E7AA,00000000,00000000,41DFFE17,00000000,46AA2402,4440F430,3EAA59EE,3F259DB1,B290F85D,B78D928B,46B3F860,3D3DFD44
4,13500.0,44,435F0946,387F0EBB,00000000,00000000,41EC5772,00000000,469666B6,445749E7,3E99FA4D,3F1FE1DD,B270376D,B76A9621,46A04FA4,3D24470E
4,13500.0,45,43597050,38176CAC,00000000,00000000,41FA1EBC,00000000,46828094,4473F133,3E890C0A,3F198776,B238BCB3,B7346847,468C7DC8,3D032CCA
4,13500.0,46,435318A2,37A0A165,00000000,00000000,4204DDBE,00000000,465CE468,448D1F8D,3E6EF135,3F1261A1,B1F3BF52,B6EE08D6,467106C0,3CB266A5
4,13500.0,47,434BC200,3710B985,00000000,00000000,420DE5E8,00000000,46347860,44A83E6D,3E4A3FD2,3F0A2AFD,B1448E9F,B63FF348,4648C210,3C12AC9A
4,13500.0,48,4346CCCC,36B5299E,00000000,00000000,4218AA6A,00000000,460BBE28,44D635B4,3E208347,3F006E70,80000000,80000000,46202EB0,00000000
4,13500.0,49,4346CCCC,37003B33,00000000,00000000,42266007,00000000,45C56DA0,4519E4A5,3DE2C58F,3EE89483,80000000,80000000,45EE9B40,00000000
4,13500.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
5,13500.0,1,43978000,3CD0BE76,00000000,00000000,40A00000,00000000,47C4C68E,42335509,3F92085A,3F8045F2,32ABCC77,37A7C5AC,47C54400,00000000
5,13500.0,2,43975AB3,3CCE7C0F,00000000,00000000,40A2DE8B,00000000,47C386CA,428BA283,3F9144F1,3F800A41,32AB513A,37A74D53,47C4491D,3A0A74E3
5,13500.0,3,4397209C,3CCAB7AC,00000000,00000000,40A7566F,00000000,47C1DB71,42A89467,3F9048F9,3F7F741B,32AA9151,37A691E9,47C2C476,3AB105EF
5,13500.0,4,4396DA7B,3CC62CB6,00000000,00000000,40ACBB70,00000000,47BFEC14,42BF4BA7,3F8F26DC,3F7EB8F0,32A9A99F,37A5AFA5,47C0F26C,3B198EF0
5,13500.0,5,43968AE7,3CC1162B,00000000,00000000,40B2DA88,00000000,47BDC730,42D2CBFF,3F8DE5CC,3F7DE7F5,32A8A2B5,37A4AEE5,47BEE5BD,3B635170
5,13500.0,6,43963336,3CBB9572,00000000,00000000,40B99961,00000000,47BB7530,42E45AFA,3F8C89FA,3F7D03E5,32A780FE,37A393F8,47BCA8A3,3B9A406E
5,13500.0,7,4395D437,3CB5C151,00000000,00000000,40C0E811,00000000,47B8FBC1,42F4A7C6,3F8B1635,3F7C0E76,32A64724,37A26179,47BA41BE,3BC6267F
5,13500.0,8,43956E70,3CAFAACC,00000000,00000000,40C8BC48,00000000,47B65F04,43020E4E,3F898C7B,3F7B08CB,32A4F6E4,37A1191A,47B7B5C4,3BF5124F
5,13500.0,9,4395023B,3CA95F79,00000000,00000000,40D10F1E,00000000,47B3A227,430980DE,3F87EE4F,3F79F3A9,32A39165,379FBBFC,47B50844,3C13668F
5,13500.0,10,43948FD4,3CA2EAA3,00000000,00000000,40D9DBFA,00000000,47B0C7B3,4310C4DE,3F863CD7,3F78CF9A,32A2176E,379E4AE1,47B23C0A,3C2D95A0
5,13500.0,11,43941762,3C9C179D,00000000,00000000,40E31FDF,00000000,47ADD1BE,4317ED72,3F84799B,3F779CF6,32A0897D,379CC644,47AF535C,3C4903CA
5,13500.0,12,439398FA,3C94B46D,00000000,00000000,40ECD90D,00000000,47AAC205,431F0A24,3F82A5E2,3F765BF3,329EE7E0,379B2E71,47AC501F,3C65A05F
5,13500.0,13,439314A8,3C8D4A0E,00000000,00000000,40F706C2,00000000,47A79A06,432628F1,3F80C0FD,3F750CA9,329D32B6,37998386,47A933EB,3C81ADD8
5,13500.0,14,43928A69,3C85E095,00000000,00000000,4100D490,00000000,47A45B0A,432D5621,3F7D96CC,3F73AF19,329B69F9,3797C57D,47A60021,3C911340
5,13500.0,15,4391FA32,3C7CFEF1,00000000,00000000,41066088,00000000,47A10632,43349BD9,3F798B04,3F72432C,32998D82,3795F431,47A2B5F3,3CA0F8B2
5,13500.0,16,439163EE,3C6E5B05,00000000,00000000,410C2814,00000000,479D9C7B,433C04EC,3F755F3F,3F70C8B8,32979D0E,37940F60,479F5670,3CB15608
5,13500.0,17,4390C77F,3C5FE1D0,00000000,00000000,41122C55,00000000,479A1ECA,43439A85,3F71140B,3F6F3F82,3295983C,379216AA,479BE286,3CC22288
5,13500.0,18,439024C1,3C519F11,00000000,00000000,41186EB8,00000000,47968DEA,434B6674,3F6CA9CA,3F6DA73B,32937E90,37900998,47985B0D,3CD3548B
5,13500.0,19,438F7B87,3C439DA3,00000000,00000000,411EF0F8,00000000,4792EA95,435372D3,3F6820D1,3F6BFF85,32914F76,378DE799,4794C0C7,3CE4E14C
5,13500.0,20,438ECB9A,3C35E777,00000000,00000000,4125B528,00000000,478F3572,435BC9BE,3F63795D,3F6A47ED,328F0A3C,378BAFFE,47911463,3CF6BCAD
5,13500.0,21,438E14BD,3C28861B,00000000,00000000,412CBDA9,00000000,478B6F1C,43647745,3F5EB398,3F687FEE,328CAE16,37896202,478D5682,3D046C6B
5,13500.0,22,438D56A7,3C1B8239,00000000,00000000,41340D41,00000000,4787981E,436D85C5,3F59CF9A,3F66A6F0,328A3A16,3786FCB9,478987B5,3D0D930E
5,13500.0,23,438C9109,3C0EE445,00000000,00000000,413BA70A,00000000,4783B0FB,437703D7,3F54CD67,3F64BC45,3287AD30,37847F21,4785A886,3D16C92D
5,13500.0,24,438BC385,3C02B3C7,00000000,00000000,41438E96,00000000,477F7458,43807F91,3F4FACFA,3F62BF27,32850633,3781E80E,4781B970,3D20046D
5,13500.0,25,438AEDB3,3BEDEFDA,00000000,00000000,414BC7E6,00000000,47776842,4385C3F9,3F4A6E36,3F60AEB7,328243C5,377E6C5D,477B75D0,3D2938D4
5,13500.0,26,438A0F1D,3BD54D29,00000000,00000000,41545783,00000000,476F3E84,438B572C,3F4512ED,3F5E89FA,327EC8C6,3778D011,47735AB4,3D325895
5,13500.0,27,43892740,3BBC05C2,00000000,00000000,415D4278,00000000,4766F7E1,43914372,3F3F9A49,3F5C4FD2,3278CCB5,3772F7E9,476B2254,3D3B53A7
5,13500.0,28,43883588,3BA46718,00000000,00000000,41668E77,00000000,475E9510,43979690,3F3A01D6,3F59FEFF,32728F84,376CE027,4762CD6E,3D441785
5,13500.0,29,4387394A,3B8E77EA,00000000,00000000,41704216,00000000,475616BC,439E5E3A,3F344942,3F579615,326C0CCA,3766847D,475A5CB1,3D4C8ED8
5,13500.0,30,438631C4,3B747932,00000000,00000000,417A64CA,00000000,474D7D88,43A5AADA,3F2E7023,3F551379,32653F84,375FE006,4751D0C6,3D54A0D8
