phase,run,case,column,k,first_step,cu_used,dt_s,rho_kg_m3,dz_m,temperature_k,qrcuten,qscuten,qicuten,qccuten,qv,qc,qr,qi,qs,qg,qh,qndrop_per_kg,qnr_per_kg,qni_per_kg,qns_per_kg,qng_per_kg,qnh_per_kg,qnn_per_kg,qvolg_m3_per_kg,qvolh_m3_per_kg,rainnc,rainncv,snownc,snowncv,graupelnc,graupelncv,hailnc,hailncv,sr,ice_surface_export
after,3,3,3,7,1,1, 2.4000000000000000E+002, 1.0619999170303345E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 3.0116989364614710E-005, 5.9376866138388964E-020, 3.3674579754006118E-005, 7.7882024925202131E-005, 4.9694176725012529E-012, 1.7374285603971584E-013, 6.5608020019531250E+002, 1.1597809195518494E-001, 1.1865410156250000E+003, 5.4263188476562500E+003, 1.8071393966674805E+001, 7.5419649481773376E-002, 4.5000000000000000E+008, 9.5755380621204145E-015, 2.1651541207337165E-016, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,7,1,1, 2.4000000000000000E+002, 1.0679999589920044E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 8.1960585873730452E-008, 6.1813622664885770E-008, 4.0980292936865226E-008, 4.9313623406987972E-008, 8.3500007167458534E-003, 2.4197852326324210E-005, 1.0347850547987036E-005, 3.3892931242007762E-005, 5.5825574236223474E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9987196000000000E+007, 7.6235210937500000E+004, 1.4529665625000000E+005, 5.8551363281250000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,7,1,1, 2.4000000000000000E+002, 1.0740000009536743E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 4.1289362376806790E-024, 2.2492904099635780E-004, 5.1720777992159128E-004, 1.1081722784505151E-016, 1.3642961261475579E-019, 0.0000000000000000E+000, 1.1275485121586826E-005, 2.5391176223754883E+001, 7.1630926513671875E+002, 2.0060463249683380E-001, 1.5227575204335153E-005, 4.5000000000000000E+008, 2.3086884899932911E-019, 1.6637703793302971E-022, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,7,1,1, 2.4000000000000000E+002, 1.0799999237060547E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 1.3544973316245192E-014, 6.1325645219767466E-006, 2.0746880181832239E-005, 3.0422181440670215E-010, 1.9676215518016349E-011, 0.0000000000000000E+000, 6.7782001495361328E+000, 1.2390013122558594E+002, 5.7061606445312500E+003, 4.2163997650146484E+001, 5.9435087442398071E-001, 4.5000000000000000E+008, 5.8504161801545274E-013, 2.3148473630020365E-014, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,8,1,1, 2.4000000000000000E+002, 1.0149999856948853E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,8,1,1, 2.4000000000000000E+002, 1.0210000276565552E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 1.4628277858719230E-004, 1.4427061108268635E-011, 3.4963624784722924E-005, 5.7783263400779106E-006, 1.8475277663537563E-014, 2.3807488460437309E-018, 4.7904556000000000E+007, 1.2694902801513672E+002, 9.5076500000000000E+004, 2.7688925170898438E+002, 3.5131430625915527E-001, 1.9647384760901332E-005, 4.0087811200000000E+008, 3.0795613259271550E-017, 3.0957456568027971E-021, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,8,1,1, 2.4000000000000000E+002, 1.0269999504089355E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 2.2122578229755163E-005, 2.7792809755035704E-020, 2.3387614419334568E-005, 4.9901289457920939E-005, 1.9851368812662251E-012, 7.5729902221117334E-014, 4.6063198852539062E+002, 5.3899299353361130E-002, 8.0893493652343750E+002, 3.6172800292968750E+003, 8.4353551864624023E+000, 3.4769076853990555E-002, 4.5000000000000000E+008, 3.8233771278649818E-015, 9.4363374616620308E-017, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,8,1,1, 2.4000000000000000E+002, 1.0329999923706055E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 8.3333340228364250E-008, 6.2499999842202669E-008, 4.1666670114182125E-008, 5.0000000584304871E-008, 8.4000006318092346E-003, 2.4931530788308010E-005, 6.9516590883722529E-006, 3.2423798984382302E-005, 5.2787116146646440E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9947456000000000E+007, 7.3308203125000000E+004, 1.4408265625000000E+005, 5.8123023437500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,8,1,1, 2.4000000000000000E+002, 1.0390000343322754E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 1.0430704444599645E-024, 2.1942895546089858E-004, 3.6265750532038510E-004, 2.4666347195318974E-017, 3.0248760692493928E-020, 0.0000000000000000E+000, 2.8899517019453924E-006, 2.2208909988403320E+001, 6.0222918701171875E+002, 6.4916744828224182E-002, 3.7594531931972597E-006, 4.5000000000000000E+008, 5.1388130265762283E-020, 3.6888603209418223E-023, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,8,1,1, 2.4000000000000000E+002, 1.0449999570846558E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 9.1224527270958007E-016, 1.6794356270111166E-006, 5.8976470427296590E-006, 2.8161039472562877E-011, 1.7140728940379102E-012, 0.0000000000000000E+000, 8.3694893121719360E-001, 3.6854377746582031E+001, 2.2246079101562500E+003, 6.9438982009887695E+000, 7.1051999926567078E-002, 4.5000000000000000E+008, 5.4155817200488010E-014, 2.0165559014837832E-015, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,9,1,1, 2.4000000000000000E+002, 9.8000001907348633E-001, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,9,1,1, 2.4000000000000000E+002, 9.8600000143051147E-001, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 1.2008156772935763E-004, 1.1751898933154425E-011, 2.2928257749299519E-005, 4.0863392314349767E-006, 1.4378079347780737E-014, 1.7924615099136210E-018, 3.9324208000000000E+007, 1.1312526702880859E+002, 6.3225484375000000E+004, 2.4112452697753906E+002, 2.8608962893486023E-001, 1.5043739040265791E-005, 4.0896995200000000E+008, 2.3971133323331431E-017, 2.3310553487435612E-021, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,9,1,1, 2.4000000000000000E+002, 9.9200004339218140E-001, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 1.3453036444843747E-005, 9.2536460866172792E-021, 1.3212224075687118E-005, 2.5637742510298267E-005, 5.4789137636512830E-013, 2.3029999131687906E-014, 2.6391232299804688E+002, 1.8165767192840576E-002, 4.4774826049804688E+002, 1.9597543945312500E+003, 2.9262194633483887E+000, 1.1520580388605595E-002, 4.5000000000000000E+008, 1.0544941859264544E-015, 2.8691867968422586E-017, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,9,1,1, 2.4000000000000000E+002, 9.9800002574920654E-001, 4.1000000000000000E+001, 2.6000000000000000E+002, 8.1960585873730452E-008, 6.1813622664885770E-008, 4.0980292936865226E-008, 4.9313623406987972E-008, 8.4500005468726158E-003, 2.4084201868390664E-005, 3.9863962228992023E-006, 3.0837123631499708E-005, 4.9048747314373031E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9936712000000000E+007, 7.1608437500000000E+004, 1.4370368750000000E+005, 5.7922226562500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,9,1,1, 2.4000000000000000E+002, 1.0040000677108765E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 1.2844213537285884E-025, 1.9452116976026446E-004, 1.9163917750120163E-004, 2.6247168755246615E-018, 3.1962747584156992E-021, 0.0000000000000000E+000, 3.8641869082312041E-007, 1.8136838912963867E+001, 4.5363504028320312E+002, 1.2053911574184895E-002, 4.6523197738679301E-007, 4.5000000000000000E+008, 5.4681529679802989E-021, 3.8978812451241603E-024, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,9,1,1, 2.4000000000000000E+002, 1.0099999904632568E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 1.0192902991548181E-003, 3.0064562452025712E-004, 7.0012733340263367E-004, 8.1543234409764409E-004, 6.1157433083280921E-004, 0.0000000000000000E+000, 1.2066362304687500E+004, 1.8131593017578125E+003, 4.9577187500000000E+004, 1.4605126953125000E+004, 4.8400092773437500E+003, 4.5000000000000000E+008, 1.5681390550525975E-006, 7.1949932589632226E-007, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,10,1,1, 2.4000000000000000E+002, 9.4499999284744263E-001, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,10,1,1, 2.4000000000000000E+002, 9.5099997520446777E-001, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 6.9664034526795149E-005, 9.0930136684153062E-012, 1.2010531463602092E-005, 2.5082626962102950E-006, 1.0140431957940833E-014, 1.2152390586449032E-018, 2.2813514000000000E+007, 1.0062351989746094E+002, 3.3488484375000000E+004, 1.9977259826660156E+002, 2.1589535474777222E-001, 1.0465897503308952E-005, 4.2608979200000000E+008, 1.6911656338448673E-017, 1.5806809602261397E-021, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,10,1,1, 2.4000000000000000E+002, 9.5700001716613770E-001, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 6.1592854763148353E-006, 1.9534940491915952E-021, 5.4826596169732511E-006, 9.4991655714693479E-006, 9.3001601970781056E-014, 4.3535117561453989E-015, 1.1270339202880859E+002, 3.9865435101091862E-003, 1.8373872375488281E+002, 7.9640795898437500E+002, 6.7565530538558960E-001, 2.4559742305427790E-003, 4.5000000000000000E+008, 1.7881680785750012E-016, 5.4225250165388005E-018, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,10,1,1, 2.4000000000000000E+002, 9.6299999952316284E-001, 4.8000000000000000E+001, 2.6000000000000000E+002, 7.9056270863020472E-008, 6.0361472264958138E-008, 3.9528135431510236E-008, 4.7861469454346661E-008, 8.5000004619359970E-003, 2.2369280486600474E-005, 1.6448827864223858E-006, 2.8952887078048661E-005, 4.2574371036607772E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9950988000000000E+007, 6.8359718750000000E+004, 1.4254334375000000E+005, 5.7160820312500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999996800000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,10,1,1, 2.4000000000000000E+002, 9.6899998188018799E-001, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 1.6012338039443460E-029, 1.3239833060652018E-004, 5.4680971516063437E-005, 5.2250293565178723E-023, 8.8947264107376764E-027, 0.0000000000000000E+000, 3.6180827223120104E-009, 1.2535110473632812E+001, 2.6443569946289062E+002, 3.3210602123290300E-004, 9.1982454986094808E-010, 4.5000000000000000E+008, 1.0885463281455961E-025, 1.0847173732212796E-029, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,10,1,1, 2.4000000000000000E+002, 9.7500002384185791E-001, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 2.3461204033387010E-025, 3.0767955649935175E-006, 8.2018505054293200E-006, 4.5236482762385554E-016, 2.5271972443883348E-018, 0.0000000000000000E+000, 3.5433876328170300E-003, 3.4040714263916016E+001, 2.4722976074218750E+003, 3.2926669716835022E-001, 1.2132909614592791E-004, 4.5000000000000000E+008, 8.6993323571767777E-019, 2.9731783310964656E-021, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
