bf7e7112,bf213f72
12bdb023,12bdb023
12bf3f11,12bf3f11
12c0cdff,12c0cdff
12c25ced,12c25ced
12c3ebdb,12c3ebdb
12c57ac9,12c57ac9
12c709b7,12c709b7
12c898a5,12c898a5
12ca2793,12ca2793
12cbb681,12cbb681
12cd456e,12cd456e
12ced45c,12ced45c
12d0634a,12d0634a
12d1f238,12d1f238
12d38126,12d38126
12d51014,12d51014
12d69f02,12d69f02
12d82df0,12d82df0
12d9bcde,12d9bcde
12db4bcc,12db4bcc
12dcdaba,12dcdaba
12de69a8,12de69a8
12dff896,12dff896
12e18784,12e18784
12e31671,12e31671
12e4a55f,12e4a55f
12e6344d,12e6344d
12e7c33b,12e7c33b
12e95229,12e95229
12eae117,12eae117
12ec7005,12ec7005
12edfef3,12edfef3
12ef8de1,12ef8de1
12f11ccf,12f11ccf
12f2abbd,12f2abbd
12f43aab,12f43aab
12f5c999,12f5c999
12f75886,12f75886
12f8e774,12f8e774
12fa7662,12fa7662
12fc0550,12fc0550
12fd943e,12fd943e
12ff232c,12ff232c
1300b21a,1300b21a
13024108,13024108
1303cff6,1303cff6
13055ee4,13055ee4
1306edd2,1306edd2
13087cc0,13087cc0
130a0bae,130a0bae
130b9a9c,130b9a9c
130d2989,130d2989
130eb877,130eb877
13104765,13104765
1311d653,1311d653
13136541,13136541
1314f42f,1314f42f
1316831d,1316831d
1318120b,1318120b
1319a0f9,1319a0f9
131b2fe7,131b2fe7
131cbed5,131cbed5
131e4dc3,131e4dc3
131fdcb1,131fdcb1
13216b9e,13216b9e
1322fa8c,1322fa8c
1324897a,1324897a
13261868,13261868
1327a756,1327a756
13293644,13293644
132ac532,132ac532
132c5420,132c5420
132de30e,132de30e
132f71fc,132f71fc
133100ea,133100ea
13328fd8,13328fd8
13341ec6,13341ec6
1335adb4,1335adb4
13373ca1,13373ca1
1338cb8f,1338cb8f
133a5a7d,133a5a7d
133be96b,133be96b
133d7859,133d7859
133f0747,133f0747
13409635,13409635
13422523,13422523
1343b411,1343b411
134542ff,134542ff
1346d1ed,1346d1ed
134860db,134860db
1349efc9,1349efc9
134b7eb6,134b7eb6
134d0da4,134d0da4
134e9c92,134e9c92
13502b80,13502b80
1351ba6e,1351ba6e
1353495c,1353495c
1354d84a,1354d84a
13566738,13566738
1357f626,1357f626
13598514,13598514
135b1402,135b1402
135ca2f0,135ca2f0
135e31de,135e31de
135fc0cc,135fc0cc
13614fb9,13614fb9
1362dea7,1362dea7
13646d95,13646d95
1365fc83,1365fc83
13678b71,13678b71
13691a5f,13691a5f
136aa94d,136aa94d
136c383b,136c383b
136dc729,136dc729
136f5617,136f5617
1370e505,1370e505
137273f3,137273f3
137402e1,137402e1
137591ce,137591ce
137720bc,137720bc
1378afaa,1378afaa
137a3e98,137a3e98
137bcd86,137bcd86
137d5c74,137d5c74
137eeb62,137eeb62
13807a50,13807a50
1382093e,1382093e
1383982c,1383982c
1385271a,1385271a
1386b608,1386b608
138844f6,138844f6
1389d3e4,1389d3e4
138b62d1,138b62d1
138cf1bf,138cf1bf
138e80ad,138e80ad
13900f9b,13900f9b
13919e89,13919e89
13932d77,13932d77
1394bc65,1394bc65
13964b53,13964b53
1397da41,1397da41
1399692f,1399692f
139af81d,139af81d
139c870b,139c870b
139e15f9,139e15f9
139fa4e6,139fa4e6
13a133d4,13a133d4
13a2c2c2,13a2c2c2
13a451b0,13a451b0
13a5e09e,13a5e09e
13a76f8c,13a76f8c
13a8fe7a,13a8fe7a
13aa8d68,13aa8d68
13ac1c56,13ac1c56
13adab44,13adab44
13af3a32,13af3a32
13b0c920,13b0c920
13b2580e,13b2580e
13b3e6fc,13b3e6fc
13b575e9,13b575e9
13b704d7,13b704d7
13b893c5,13b893c5
13ba22b3,13ba22b3
13bbb1a1,13bbb1a1
13bd408f,13bd408f
13becf7d,13becf7d
13c05e6b,13c05e6b
13c1ed59,13c1ed59
13c37c47,13c37c47
13c50b35,13c50b35
13c69a23,13c69a23
13c82911,13c82911
13c9b7fe,13c9b7fe
13cb46ec,13cb46ec
13ccd5da,13ccd5da
13ce64c8,13ce64c8
13cff3b6,13cff3b6
13d182a4,13d182a4
13d31192,13d31192
13d4a080,13d4a080
13d62f6e,13d62f6e
13d7be5c,13d7be5c
13d94d4a,13d94d4a
13dadc38,13dadc38
13dc6b26,13dc6b26
13ddfa14,13ddfa14
13df8901,13df8901
13e117ef,13e117ef
13e2a6dd,13e2a6dd
13e435cb,13e435cb
13e5c4b9,13e5c4b9
13e753a7,13e753a7
13e8e295,13e8e295
13ea7183,13ea7183
13ec0071,13ec0071
13ed8f5f,13ed8f5f
13ef1e4d,13ef1e4d
13f0ad3b,13f0ad3b
13f23c29,13f23c29
13f3cb16,13f3cb16
13f55a04,13f55a04
13f6e8f2,13f6e8f2
13f877e0,13f877e0
13fa06ce,13fa06ce
13fb95bc,13fb95bc
13fd24aa,13fd24aa
13feb398,13feb398
14004286,14004286
1401d174,1401d174
14036062,14036062
1404ef50,1404ef50
14067e3e,14067e3e
14080d2b,14080d2b
14099c19,14099c19
140b2b07,140b2b07
140cb9f5,140cb9f5
140e48e3,140e48e3
140fd7d1,140fd7d1
141166bf,141166bf
1412f5ad,1412f5ad
1414849b,1414849b
14161389,14161389
1417a277,1417a277
14193165,14193165
141ac053,141ac053
141c4f41,141c4f41
141dde2e,141dde2e
141f6d1c,141f6d1c
1420fc0a,1420fc0a
14228af8,14228af8
142419e6,142419e6
1425a8d4,1425a8d4
142737c2,142737c2
1428c6b0,1428c6b0
142a559e,142a559e
142be48c,142be48c
142d737a,142d737a
142f0268,142f0268
14309156,14309156
14322043,14322043
1433af31,1433af31
14353e1f,14353e1f
1436cd0d,1436cd0d
14385bfb,14385bfb
1439eae9,1439eae9
143b79d7,143b79d7
143d08c5,143d08c5
143e97b3,143e97b3
144026a1,144026a1
1441b58f,1441b58f
1443447d,1443447d
1444d36b,1444d36b
14466259,14466259
1447f146,1447f146
14498034,14498034
144b0f22,144b0f22
144c9e10,144c9e10
144e2cfe,144e2cfe
144fbbec,144fbbec
14514ada,14514ada
1452d9c8,1452d9c8
145468b6,145468b6
1455f7a4,1455f7a4
14578692,14578692
14591580,14591580
145aa46e,145aa46e
145c335b,145c335b
145dc249,145dc249
145f5137,145f5137
1460e025,1460e025
14626f13,14626f13
1463fe01,1463fe01
14658cef,14658cef
14671bdd,14671bdd
1468aacb,1468aacb
146a39b9,146a39b9
146bc8a7,146bc8a7
146d5795,146d5795
146ee683,146ee683
14707571,14707571
1472045e,1472045e
1473934c,1473934c
1475223a,1475223a
1476b128,1476b128
14784016,14784016
1479cf04,1479cf04
147b5df2,147b5df2
147cece0,147cece0
147e7bce,147e7bce
14800abc,14800abc
148199aa,148199aa
14832898,14832898
1484b786,1484b786
14864673,14864673
1487d561,1487d561
1489644f,1489644f
148af33d,148af33d
148c822b,148c822b
148e1119,148e1119
148fa007,148fa007
14912ef5,14912ef5
1492bde3,1492bde3
14944cd1,14944cd1
1495dbbf,1495dbbf
14976aad,14976aad
1498f99b,1498f99b
149a8889,149a8889
149c1776,149c1776
149da664,149da664
149f3552,149f3552
14a0c440,14a0c440
14a2532e,14a2532e
14a3e21c,14a3e21c
14a5710a,14a5710a
14a6fff8,14a6fff8
14a88ee6,14a88ee6
14aa1dd4,14aa1dd4
14abacc2,14abacc2
14ad3bb0,14ad3bb0
14aeca9e,14aeca9e
14b0598b,14b0598b
14b1e879,14b1e879
14b37767,14b37767
14b50655,14b50655
14b69543,14b69543
14b82431,14b82431
14b9b31f,14b9b31f
14bb420d,14bb420d
14bcd0fb,14bcd0fb
14be5fe9,14be5fe9
14bfeed7,14bfeed7
14c17dc5,14c17dc5
14c30cb3,14c30cb3
14c49ba1,14c49ba1
14c62a8e,14c62a8e
14c7b97c,14c7b97c
14c9486a,14c9486a
14cad758,14cad758
14cc6646,14cc6646
14cdf534,14cdf534
14cf8422,14cf8422
14d11310,14d11310
14d2a1fe,14d2a1fe
14d430ec,14d430ec
14d5bfda,14d5bfda
14d74ec8,14d74ec8
14d8ddb6,14d8ddb6
14da6ca3,14da6ca3
14dbfb91,14dbfb91
14dd8a7f,14dd8a7f
14df196d,14df196d
14e0a85b,14e0a85b
14e23749,14e23749
14e3c637,14e3c637
14e55525,14e55525
14e6e413,14e6e413
14e87301,14e87301
14ea01ef,14ea01ef
14eb90dd,14eb90dd
14ed1fcb,14ed1fcb
14eeaeb9,14eeaeb9
14f03da6,14f03da6
14f1cc94,14f1cc94
14f35b82,14f35b82
14f4ea70,14f4ea70
14f6795e,14f6795e
14f8084c,14f8084c
14f9973a,14f9973a
14fb2628,14fb2628
14fcb516,14fcb516
14fe4404,14fe4404
14ffd2f2,14ffd2f2
150161e0,150161e0
1502f0ce,1502f0ce
15047fbb,15047fbb
15060ea9,15060ea9
15079d97,15079d97
15092c85,15092c85
150abb73,150abb73
150c4a61,150c4a61
150dd94f,150dd94f
150f683d,150f683d
1510f72b,1510f72b
15128619,15128619
15141507,15141507
1515a3f5,1515a3f5
151732e3,151732e3
1518c1d1,1518c1d1
151a50be,151a50be
151bdfac,151bdfac
151d6e9a,151d6e9a
151efd88,151efd88
15208c76,15208c76
15221b64,15221b64
1523aa52,1523aa52
15253940,15253940
1526c82e,1526c82e
1528571c,1528571c
1529e60a,1529e60a
152b74f8,152b74f8
152d03e6,152d03e6
152e92d3,152e92d3
153021c1,153021c1
1531b0af,1531b0af
15333f9d,15333f9d
1534ce8b,1534ce8b
15365d79,15365d79
1537ec67,1537ec67
15397b55,15397b55
153b0a43,153b0a43
153c9931,153c9931
153e281f,153e281f
153fb70d,153fb70d
154145fb,154145fb
1542d4e9,1542d4e9
154463d6,154463d6
1545f2c4,1545f2c4
154781b2,154781b2
154910a0,154910a0
154a9f8e,154a9f8e
154c2e7c,154c2e7c
154dbd6a,154dbd6a
154f4c58,154f4c58
1550db46,1550db46
15526a34,15526a34
1553f922,1553f922
15558810,15558810
155716fe,155716fe
1558a5eb,1558a5eb
155a34d9,155a34d9
155bc3c7,155bc3c7
155d52b5,155d52b5
155ee1a3,155ee1a3
15607091,15607091
1561ff7f,1561ff7f
15638e6d,15638e6d
15651d5b,15651d5b
1566ac49,1566ac49
15683b37,15683b37
1569ca25,1569ca25
156b5913,156b5913
156ce801,156ce801
156e76ee,156e76ee
157005dc,157005dc
157194ca,157194ca
157323b8,157323b8
1574b2a6,1574b2a6
15764194,15764194
1577d082,1577d082
15795f70,15795f70
157aee5e,157aee5e
157c7d4c,157c7d4c
157e0c3a,157e0c3a
157f9b28,157f9b28
15812a16,15812a16
1582b903,1582b903
158447f1,158447f1
1585d6df,1585d6df
158765cd,158765cd
1588f4bb,1588f4bb
158a83a9,158a83a9
158c1297,158c1297
158da185,158da185
158f3073,158f3073
1590bf61,1590bf61
15924e4f,15924e4f
1593dd3d,1593dd3d
15956c2b,15956c2b
1596fb18,1596fb18
15988a06,15988a06
159a18f4,159a18f4
159ba7e2,159ba7e2
159d36d0,159d36d0
159ec5be,159ec5be
15a054ac,15a054ac
15a1e39a,15a1e39a
15a37288,15a37288
15a50176,15a50176
15a69064,15a69064
15a81f52,15a81f52
15a9ae40,15a9ae40
15ab3d2e,15ab3d2e
15accc1b,15accc1b
15ae5b09,15ae5b09
15afe9f7,15afe9f7
15b178e5,15b178e5
15b307d3,15b307d3
15b496c1,15b496c1
15b625af,15b625af
15b7b49d,15b7b49d
15b9438b,15b9438b
15bad279,15bad279
15bc6167,15bc6167
15bdf055,15bdf055
15bf7f43,15bf7f43
15c10e30,15c10e30
15c29d1e,15c29d1e
15c42c0c,15c42c0c
15c5bafa,15c5bafa
15c749e8,15c749e8
15c8d8d6,15c8d8d6
15ca67c4,15ca67c4
15cbf6b2,15cbf6b2
15cd85a0,15cd85a0
15cf148e,15cf148e
15d0a37c,15d0a37c
15d2326a,15d2326a
15d3c158,15d3c158
15d55046,15d55046
15d6df33,15d6df33
15d86e21,15d86e21
15d9fd0f,15d9fd0f
15db8bfd,15db8bfd
15dd1aeb,15dd1aeb
15dea9d9,15dea9d9
15e038c7,15e038c7
15e1c7b5,15e1c7b5
15e356a3,15e356a3
15e4e591,15e4e591
15e6747f,15e6747f
15e8036d,15e8036d
15e9925b,15e9925b
15eb2148,15eb2148
15ecb036,15ecb036
15ee3f24,15ee3f24
15efce12,15efce12
15f15d00,15f15d00
15f2ebee,15f2ebee
15f47adc,15f47adc
15f609ca,15f609ca
15f798b8,15f798b8
15f927a6,15f927a6
15fab694,15fab694
15fc4582,15fc4582
15fdd470,15fdd470
15ff635e,15ff635e
1600f24b,1600f24b
16028139,16028139
16041027,16041027
16059f15,16059f15
16072e03,16072e03
1608bcf1,1608bcf1
160a4bdf,160a4bdf
160bdacd,160bdacd
160d69bb,160d69bb
160ef8a9,160ef8a9
16108797,16108797
16121685,16121685
1613a573,1613a573
16153460,16153460
1616c34e,1616c34e
1618523c,1618523c
1619e12a,1619e12a
161b7018,161b7018
161cff06,161cff06
161e8df4,161e8df4
16201ce2,16201ce2
1621abd0,1621abd0
16233abe,16233abe
1624c9ac,1624c9ac
1626589a,1626589a
1627e788,1627e788
16297676,16297676
162b0563,162b0563
162c9451,162c9451
162e233f,162e233f
162fb22d,162fb22d
1631411b,1631411b
1632d009,1632d009
16345ef7,16345ef7
1635ede5,1635ede5
16377cd3,16377cd3
16390bc1,16390bc1
163a9aaf,163a9aaf
163c299d,163c299d
163db88b,163db88b
163f4778,163f4778
1640d666,1640d666
16426554,16426554
1643f442,1643f442
16458330,16458330
1647121e,1647121e
1648a10c,1648a10c
164a2ffa,164a2ffa
164bbee8,164bbee8
164d4dd6,164d4dd6
164edcc4,164edcc4
16506bb2,16506bb2
1651faa0,1651faa0
1653898e,1653898e
1655187b,1655187b
1656a769,1656a769
16583657,16583657
1659c545,1659c545
165b5433,165b5433
165ce321,165ce321
165e720f,165e720f
166000fd,166000fd
16618feb,16618feb
16631ed9,16631ed9
1664adc7,1664adc7
16663cb5,16663cb5
1667cba3,1667cba3
16695a90,16695a90
166ae97e,166ae97e
166c786c,166c786c
166e075a,166e075a
166f9648,166f9648
16712536,16712536
1672b424,1672b424
16744312,16744312
1675d200,1675d200
167760ee,167760ee
1678efdc,1678efdc
167a7eca,167a7eca
167c0db8,167c0db8
167d9ca6,167d9ca6
167f2b93,167f2b93
1680ba81,1680ba81
1682496f,1682496f
1683d85d,1683d85d
1685674b,1685674b
1686f639,1686f639
16888527,16888527
168a1415,168a1415
168ba303,168ba303
168d31f1,168d31f1
168ec0df,168ec0df
16904fcd,16904fcd
1691debb,1691debb
16936da8,16936da8
1694fc96,1694fc96
16968b84,16968b84
16981a72,16981a72
1699a960,1699a960
169b384e,169b384e
169cc73c,169cc73c
169e562a,169e562a
169fe518,169fe518
16a17406,16a17406
16a302f4,16a302f4
16a491e2,16a491e2
16a620d0,16a620d0
16a7afbe,16a7afbe
16a93eab,16a93eab
16aacd99,16aacd99
16ac5c87,16ac5c87
16adeb75,16adeb75
16af7a63,16af7a63
16b10951,16b10951
16b2983f,16b2983f
16b4272d,16b4272d
16b5b61b,16b5b61b
16b74509,16b74509
16b8d3f7,16b8d3f7
16ba62e5,16ba62e5
16bbf1d3,16bbf1d3
16bd80c0,16bd80c0
16bf0fae,16bf0fae
16c09e9c,16c09e9c
16c22d8a,16c22d8a
16c3bc78,16c3bc78
16c54b66,16c54b66
16c6da54,16c6da54
16c86942,16c86942
16c9f830,16c9f830
16cb871e,16cb871e
16cd160c,16cd160c
16cea4fa,16cea4fa
16d033e8,16d033e8
16d1c2d6,16d1c2d6
16d351c3,16d351c3
16d4e0b1,16d4e0b1
16d66f9f,16d66f9f
16d7fe8d,16d7fe8d
16d98d7b,16d98d7b
16db1c69,16db1c69
16dcab57,16dcab57
16de3a45,16de3a45
16dfc933,16dfc933
16e15821,16e15821
16e2e70f,16e2e70f
16e475fd,16e475fd
16e604eb,16e604eb
16e793d8,16e793d8
16e922c6,16e922c6
16eab1b4,16eab1b4
16ec40a2,16ec40a2
16edcf90,16edcf90
16ef5e7e,16ef5e7e
16f0ed6c,16f0ed6c
16f27c5a,16f27c5a
16f40b48,16f40b48
16f59a36,16f59a36
16f72924,16f72924
16f8b812,16f8b812
16fa4700,16fa4700
16fbd5ee,16fbd5ee
16fd64db,16fd64db
16fef3c9,16fef3c9
170082b7,170082b7
170211a5,170211a5
1703a093,1703a093
17052f81,17052f81
1706be6f,1706be6f
17084d5d,17084d5d
1709dc4b,1709dc4b
170b6b39,170b6b39
170cfa27,170cfa27
170e8915,170e8915
17101803,17101803
1711a6f0,1711a6f0
171335de,171335de
1714c4cc,1714c4cc
171653ba,171653ba
1717e2a8,1717e2a8
17197196,17197196
171b0084,171b0084
171c8f72,171c8f72
171e1e60,171e1e60
171fad4e,171fad4e
17213c3c,17213c3c
1722cb2a,1722cb2a
17245a18,17245a18
1725e905,1725e905
172777f3,172777f3
172906e1,172906e1
172a95cf,172a95cf
172c24bd,172c24bd
172db3ab,172db3ab
172f4299,172f4299
1730d187,1730d187
17326075,17326075
1733ef63,1733ef63
17357e51,17357e51
17370d3f,17370d3f
17389c2d,17389c2d
173a2b1b,173a2b1b
173bba08,173bba08
173d48f6,173d48f6
173ed7e4,173ed7e4
174066d2,174066d2
1741f5c0,1741f5c0
174384ae,174384ae
1745139c,1745139c
1746a28a,1746a28a
17483178,17483178
1749c066,1749c066
174b4f54,174b4f54
174cde42,174cde42
174e6d30,174e6d30
174ffc1d,174ffc1d
17518b0b,17518b0b
175319f9,175319f9
1754a8e7,1754a8e7
175637d5,175637d5
1757c6c3,1757c6c3
175955b1,175955b1
175ae49f,175ae49f
175c738d,175c738d
175e027b,175e027b
175f9169,175f9169
17612057,17612057
1762af45,1762af45
17643e33,17643e33
1765cd20,1765cd20
17675c0e,17675c0e
1768eafc,1768eafc
176a79ea,176a79ea
176c08d8,176c08d8
176d97c6,176d97c6
176f26b4,176f26b4
1770b5a2,1770b5a2
17724490,17724490
1773d37e,1773d37e
1775626c,1775626c
1776f15a,1776f15a
17788048,17788048
177a0f35,177a0f35
177b9e23,177b9e23
177d2d11,177d2d11
177ebbff,177ebbff
17804aed,17804aed
1781d9db,1781d9db
178368c9,178368c9
1784f7b7,1784f7b7
178686a5,178686a5
17881593,17881593
1789a481,1789a481
178b336f,178b336f
178cc25d,178cc25d
178e514b,178e514b
178fe038,178fe038
17916f26,17916f26
1792fe14,1792fe14
17948d02,17948d02
17961bf0,17961bf0
1797aade,1797aade
179939cc,179939cc
179ac8ba,179ac8ba
179c57a8,179c57a8
179de696,179de696
179f7584,179f7584
17a10472,17a10472
17a29360,17a29360
17a4224d,17a4224d
17a5b13b,17a5b13b
17a74029,17a74029
17a8cf17,17a8cf17
17aa5e05,17aa5e05
17abecf3,17abecf3
17ad7be1,17ad7be1
17af0acf,17af0acf
17b099bd,17b099bd
17b228ab,17b228ab
17b3b799,17b3b799
17b54687,17b54687
17b6d575,17b6d575
17b86463,17b86463
17b9f350,17b9f350
17bb823e,17bb823e
17bd112c,17bd112c
17bea01a,17bea01a
17c02f08,17c02f08
17c1bdf6,17c1bdf6
17c34ce4,17c34ce4
17c4dbd2,17c4dbd2
17c66ac0,17c66ac0
17c7f9ae,17c7f9ae
17c9889c,17c9889c
17cb178a,17cb178a
17cca678,17cca678
17ce3565,17ce3565
17cfc453,17cfc453
17d15341,17d15341
17d2e22f,17d2e22f
17d4711d,17d4711d
17d6000b,17d6000b
17d78ef9,17d78ef9
17d91de7,17d91de7
17daacd5,17daacd5
17dc3bc3,17dc3bc3
17ddcab1,17ddcab1
17df599f,17df599f
17e0e88d,17e0e88d
17e2777b,17e2777b
17e40668,17e40668
17e59556,17e59556
17e72444,17e72444
17e8b332,17e8b332
17ea4220,17ea4220
17ebd10e,17ebd10e
17ed5ffc,17ed5ffc
17eeeeea,17eeeeea
17f07dd8,17f07dd8
17f20cc6,17f20cc6
17f39bb4,17f39bb4
17f52aa2,17f52aa2
17f6b990,17f6b990
17f8487d,17f8487d
17f9d76b,17f9d76b
17fb6659,17fb6659
17fcf547,17fcf547
17fe8435,17fe8435
18001323,18001323
1801a211,1801a211
180330ff,180330ff
1804bfed,1804bfed
18064edb,18064edb
1807ddc9,1807ddc9
18096cb7,18096cb7
180afba5,180afba5
180c8a93,180c8a93
180e1980,180e1980
180fa86e,180fa86e
1811375c,1811375c
1812c64a,1812c64a
18145538,18145538
1815e426,1815e426
18177314,18177314
18190202,18190202
181a90f0,181a90f0
181c1fde,181c1fde
181daecc,181daecc
181f3dba,181f3dba
1820cca8,1820cca8
18225b95,18225b95
1823ea83,1823ea83
18257971,18257971
1827085f,1827085f
1828974d,1828974d
182a263b,182a263b
182bb529,182bb529
182d4417,182d4417
182ed305,182ed305
183061f3,183061f3
1831f0e1,1831f0e1
18337fcf,18337fcf
18350ebd,18350ebd
18369dab,18369dab
18382c98,18382c98
1839bb86,1839bb86
183b4a74,183b4a74
183cd962,183cd962
183e6850,183e6850
183ff73e,183ff73e
1841862c,1841862c
1843151a,1843151a
1844a408,1844a408
184632f6,184632f6
1847c1e4,1847c1e4
184950d2,184950d2
184adfc0,184adfc0
184c6ead,184c6ead
184dfd9b,184dfd9b
184f8c89,184f8c89
18511b77,18511b77
1852aa65,1852aa65
18543953,18543953
1855c841,1855c841
1857572f,1857572f
1858e61d,1858e61d
185a750b,185a750b
185c03f9,185c03f9
185d92e7,185d92e7
185f21d5,185f21d5
1860b0c3,1860b0c3
18623fb0,18623fb0
1863ce9e,1863ce9e
18655d8c,18655d8c
1866ec7a,1866ec7a
18687b68,18687b68
186a0a56,186a0a56
186b9944,186b9944
186d2832,186d2832
186eb720,186eb720
1870460e,1870460e
1871d4fc,1871d4fc
187363ea,187363ea
1874f2d8,1874f2d8
187681c5,187681c5
187810b3,187810b3
18799fa1,18799fa1
187b2e8f,187b2e8f
187cbd7d,187cbd7d
187e4c6b,187e4c6b
187fdb59,187fdb59
18816a47,18816a47
1882f935,1882f935
18848823,18848823
18861711,18861711
1887a5ff,1887a5ff
188934ed,188934ed
188ac3db,188ac3db
188c52c8,188c52c8
188de1b6,188de1b6
188f70a4,188f70a4
1890ff92,1890ff92
18928e80,18928e80
18941d6e,18941d6e
1895ac5c,1895ac5c
18973b4a,18973b4a
1898ca38,1898ca38
189a5926,189a5926
189be814,189be814
189d7702,189d7702
189f05f0,189f05f0
18a094dd,18a094dd
18a223cb,18a223cb
18a3b2b9,18a3b2b9
18a541a7,18a541a7
18a6d095,18a6d095
18a85f83,18a85f83
18a9ee71,18a9ee71
18ab7d5f,18ab7d5f
18ad0c4d,18ad0c4d
18ae9b3b,18ae9b3b
18b02a29,18b02a29
18b1b917,18b1b917
18b34805,18b34805
18b4d6f2,18b4d6f2
18b665e0,18b665e0
18b7f4ce,18b7f4ce
18b983bc,18b983bc
18bb12aa,18bb12aa
18bca198,18bca198
18be3086,18be3086
18bfbf74,18bfbf74
18c14e62,18c14e62
18c2dd50,18c2dd50
18c46c3e,18c46c3e
18c5fb2c,18c5fb2c
18c78a1a,18c78a1a
18c91908,18c91908
18caa7f5,18caa7f5
18cc36e3,18cc36e3
18cdc5d1,18cdc5d1
18cf54bf,18cf54bf
18d0e3ad,18d0e3ad
18d2729b,18d2729b
18d40189,18d40189
18d59077,18d59077
18d71f65,18d71f65
18d8ae53,18d8ae53
18da3d41,18da3d41
18dbcc2f,18dbcc2f
18dd5b1d,18dd5b1d
18deea0a,18deea0a
18e078f8,18e078f8
18e207e6,18e207e6
18e396d4,18e396d4
18e525c2,18e525c2
18e6b4b0,18e6b4b0
18e8439e,18e8439e
18e9d28c,18e9d28c
18eb617a,18eb617a
18ecf068,18ecf068
18ee7f56,18ee7f56
18f00e44,18f00e44
18f19d32,18f19d32
18f32c20,18f32c20
18f4bb0d,18f4bb0d
18f649fb,18f649fb
18f7d8e9,18f7d8e9
18f967d7,18f967d7
18faf6c5,18faf6c5
18fc85b3,18fc85b3
18fe14a1,18fe14a1
18ffa38f,18ffa38f
1901327d,1901327d
1902c16b,1902c16b
19045059,19045059
1905df47,1905df47
19076e35,19076e35
1908fd22,1908fd22
190a8c10,190a8c10
190c1afe,190c1afe
190da9ec,190da9ec
190f38da,190f38da
1910c7c8,1910c7c8
191256b6,191256b6
1913e5a4,1913e5a4
19157492,19157492
19170380,19170380
1918926e,1918926e
191a215c,191a215c
191bb04a,191bb04a
191d3f38,191d3f38
191ece25,191ece25
19205d13,19205d13
1921ec01,1921ec01
19237aef,19237aef
192509dd,192509dd
192698cb,192698cb
192827b9,192827b9
1929b6a7,1929b6a7
192b4595,192b4595
192cd483,192cd483
192e6371,192e6371
192ff25f,192ff25f
1931814d,1931814d
1933103a,1933103a
19349f28,19349f28
19362e16,19362e16
1937bd04,1937bd04
19394bf2,19394bf2
193adae0,193adae0
193c69ce,193c69ce
193df8bc,193df8bc
193f87aa,193f87aa
19411698,19411698
1942a586,1942a586
19443474,19443474
1945c362,1945c362
19475250,19475250
1948e13d,1948e13d
194a702b,194a702b
194bff19,194bff19
194d8e07,194d8e07
194f1cf5,194f1cf5
1950abe3,1950abe3
19523ad1,19523ad1
1953c9bf,1953c9bf
195558ad,195558ad
1956e79b,1956e79b
19587689,19587689
195a0577,195a0577
195b9465,195b9465
195d2352,195d2352
195eb240,195eb240
1960412e,1960412e
1961d01c,1961d01c
19635f0a,19635f0a
1964edf8,1964edf8
19667ce6,19667ce6
19680bd4,19680bd4
19699ac2,19699ac2
196b29b0,196b29b0
196cb89e,196cb89e
196e478c,196e478c
196fd67a,196fd67a
19716568,19716568
1972f455,1972f455
19748343,19748343
19761231,19761231
1977a11f,1977a11f
1979300d,1979300d
197abefb,197abefb
197c4de9,197c4de9
197ddcd7,197ddcd7
197f6bc5,197f6bc5
1980fab3,1980fab3
198289a1,198289a1
1984188f,1984188f
1985a77d,1985a77d
1987366a,1987366a
1988c558,1988c558
198a5446,198a5446
198be334,198be334
198d7222,198d7222
198f0110,198f0110
19908ffe,19908ffe
19921eec,19921eec
1993adda,1993adda
19953cc8,19953cc8
1996cbb6,1996cbb6
19985aa4,19985aa4
1999e992,1999e992
199b7880,199b7880
199d076d,199d076d
199e965b,199e965b
19a02549,19a02549
19a1b437,19a1b437
19a34325,19a34325
19a4d213,19a4d213
19a66101,19a66101
19a7efef,19a7efef
19a97edd,19a97edd
19ab0dcb,19ab0dcb
19ac9cb9,19ac9cb9
19ae2ba7,19ae2ba7
19afba95,19afba95
19b14982,19b14982
19b2d870,19b2d870
19b4675e,19b4675e
19b5f64c,19b5f64c
19b7853a,19b7853a
19b91428,19b91428
19baa316,19baa316
19bc3204,19bc3204
19bdc0f2,19bdc0f2
19bf4fe0,19bf4fe0
19c0dece,19c0dece
19c26dbc,19c26dbc
19c3fcaa,19c3fcaa
19c58b98,19c58b98
19c71a85,19c71a85
19c8a973,19c8a973
19ca3861,19ca3861
19cbc74f,19cbc74f
19cd563d,19cd563d
19cee52b,19cee52b
19d07419,19d07419
19d20307,19d20307
19d391f5,19d391f5
19d520e3,19d520e3
19d6afd1,19d6afd1
19d83ebf,19d83ebf
19d9cdad,19d9cdad
19db5c9a,19db5c9a
19dceb88,19dceb88
19de7a76,19de7a76
19e00964,19e00964
19e19852,19e19852
19e32740,19e32740
19e4b62e,19e4b62e
19e6451c,19e6451c
19e7d40a,19e7d40a
19e962f8,19e962f8
19eaf1e6,19eaf1e6
19ec80d4,19ec80d4
19ee0fc2,19ee0fc2
19ef9eb0,19ef9eb0
19f12d9d,19f12d9d
19f2bc8b,19f2bc8b
19f44b79,19f44b79
19f5da67,19f5da67
19f76955,19f76955
19f8f843,19f8f843
19fa8731,19fa8731
19fc161f,19fc161f
19fda50d,19fda50d
19ff33fb,19ff33fb
1a00c2e9,1a00c2e9
