c07e6912,3d823902
1860363b,3f800000
1861cd29,3f800000
18636417,3f800000
1864fb05,3f800000
186691f3,3f800000
186828e1,3f800000
1869bfcf,3f800000
186b56bd,3f800000
186cedab,3f800000
186e8498,3f800000
18701b86,3f800000
1871b274,3f800000
18734962,3f800000
1874e050,3f800000
1876773e,3f800000
18780e2c,3f800000
1879a51a,3f800000
187b3c08,3f800000
187cd2f6,3f800000
187e69e4,3f800000
188000d2,3f800000
188197c0,3f800000
18832ead,3f800000
1884c59b,3f800000
18865c89,3f800000
1887f377,3f800000
18898a65,3f800000
188b2153,3f800000
188cb841,3f800000
188e4f2f,3f800000
188fe61d,3f800000
18917d0b,3f800000
189313f9,3f800000
1894aae7,3f800000
189641d5,3f800000
1897d8c3,3f800000
18996fb0,3f800000
189b069e,3f800000
189c9d8c,3f800000
189e347a,3f800000
189fcb68,3f800000
18a16256,3f800000
18a2f944,3f800000
18a49032,3f800000
18a62720,3f800000
18a7be0e,3f800000
18a954fc,3f800000
18aaebea,3f800000
18ac82d8,3f800000
18ae19c5,3f800000
18afb0b3,3f800000
18b147a1,3f800000
18b2de8f,3f800000
18b4757d,3f800000
18b60c6b,3f800000
18b7a359,3f800000
18b93a47,3f800000
18bad135,3f800000
18bc6823,3f800000
18bdff11,3f800000
18bf95ff,3f800000
18c12ced,3f800000
18c2c3db,3f800000
18c45ac8,3f800000
18c5f1b6,3f800000
18c788a4,3f800000
18c91f92,3f800000
18cab680,3f800000
18cc4d6e,3f800000
18cde45c,3f800000
18cf7b4a,3f800000
18d11238,3f800000
18d2a926,3f800000
18d44014,3f800000
18d5d702,3f800000
18d76df0,3f800000
18d904dd,3f800000
18da9bcb,3f800000
18dc32b9,3f800000
18ddc9a7,3f800000
18df6095,3f800000
18e0f783,3f800000
18e28e71,3f800000
18e4255f,3f800000
18e5bc4d,3f800000
18e7533b,3f800000
18e8ea29,3f800000
18ea8117,3f800000
18ec1805,3f800000
18edaef2,3f800000
18ef45e0,3f800000
18f0dcce,3f800000
18f273bc,3f800000
18f40aaa,3f800000
18f5a198,3f800000
18f73886,3f800000
18f8cf74,3f800000
18fa6662,3f800000
18fbfd50,3f800000
18fd943e,3f800000
18ff2b2c,3f800000
1900c21a,3f800000
19025908,3f800000
1903eff5,3f800000
190586e3,3f800000
19071dd1,3f800000
1908b4bf,3f800000
190a4bad,3f800000
190be29b,3f800000
190d7989,3f800000
190f1077,3f800000
1910a765,3f800000
19123e53,3f800000
1913d541,3f800000
19156c2f,3f800000
1917031d,3f800000
19189a0a,3f800000
191a30f8,3f800000
191bc7e6,3f800000
191d5ed4,3f800000
191ef5c2,3f800000
19208cb0,3f800000
1922239e,3f800000
1923ba8c,3f800000
1925517a,3f800000
1926e868,3f800000
19287f56,3f800000
192a1644,3f800000
192bad32,3f800000
192d4420,3f800000
192edb0d,3f800000
193071fb,3f800000
193208e9,3f800000
19339fd7,3f800000
193536c5,3f800000
1936cdb3,3f800000
193864a1,3f800000
1939fb8f,3f800000
193b927d,3f800000
193d296b,3f800000
193ec059,3f800000
19405747,3f800000
1941ee35,3f800000
19438522,3f800000
19451c10,3f800000
1946b2fe,3f800000
194849ec,3f800000
1949e0da,3f800000
194b77c8,3f800000
194d0eb6,3f800000
194ea5a4,3f800000
19503c92,3f800000
1951d380,3f800000
19536a6e,3f800000
1955015c,3f800000
1956984a,3f800000
19582f38,3f800000
1959c625,3f800000
195b5d13,3f800000
195cf401,3f800000
195e8aef,3f800000
196021dd,3f800000
1961b8cb,3f800000
19634fb9,3f800000
1964e6a7,3f800000
19667d95,3f800000
19681483,3f800000
1969ab71,3f800000
196b425f,3f800000
196cd94d,3f800000
196e703a,3f800000
19700728,3f800000
19719e16,3f800000
19733504,3f800000
1974cbf2,3f800000
197662e0,3f800000
1977f9ce,3f800000
197990bc,3f800000
197b27aa,3f800000
197cbe98,3f800000
197e5586,3f800000
197fec74,3f800000
19818362,3f800000
19831a50,3f800000
1984b13d,3f800000
1986482b,3f800000
1987df19,3f800000
19897607,3f800000
198b0cf5,3f800000
198ca3e3,3f800000
198e3ad1,3f800000
198fd1bf,3f800000
199168ad,3f800000
1992ff9b,3f800000
19949689,3f800000
19962d77,3f800000
1997c465,3f800000
19995b52,3f800000
199af240,3f800000
199c892e,3f800000
199e201c,3f800000
199fb70a,3f800000
19a14df8,3f800000
19a2e4e6,3f800000
19a47bd4,3f800000
19a612c2,3f800000
19a7a9b0,3f800000
19a9409e,3f800000
19aad78c,3f800000
19ac6e7a,3f800000
19ae0568,3f800000
19af9c55,3f800000
19b13343,3f800000
19b2ca31,3f800000
19b4611f,3f800000
19b5f80d,3f800000
19b78efb,3f800000
19b925e9,3f800000
19babcd7,3f800000
19bc53c5,3f800000
19bdeab3,3f800000
19bf81a1,3f800000
19c1188f,3f800000
19c2af7d,3f800000
19c4466a,3f800000
19c5dd58,3f800000
19c77446,3f800000
19c90b34,3f800000
19caa222,3f800000
19cc3910,3f800000
19cdcffe,3f800000
19cf66ec,3f800000
19d0fdda,3f800000
19d294c8,3f800000
19d42bb6,3f800000
19d5c2a4,3f800000
19d75992,3f800000
19d8f080,3f800000
19da876d,3f800000
19dc1e5b,3f800000
19ddb549,3f800000
19df4c37,3f800000
19e0e325,3f800000
19e27a13,3f800000
19e41101,3f800000
19e5a7ef,3f800000
19e73edd,3f800000
19e8d5cb,3f800000
19ea6cb9,3f800000
19ec03a7,3f800000
19ed9a95,3f800000
19ef3182,3f800000
19f0c870,3f800000
19f25f5e,3f800000
19f3f64c,3f800000
19f58d3a,3f800000
19f72428,3f800000
19f8bb16,3f800000
19fa5204,3f800000
19fbe8f2,3f800000
19fd7fe0,3f800000
19ff16ce,3f800000
1a00adbc,3f800000
1a0244aa,3f800000
1a03db98,3f800000
1a057285,3f800000
1a070973,3f800000
1a08a061,3f800000
1a0a374f,3f800000
1a0bce3d,3f800000
1a0d652b,3f800000
1a0efc19,3f800000
1a109307,3f800000
1a1229f5,3f800000
1a13c0e3,3f800000
1a1557d1,3f800000
1a16eebf,3f800000
1a1885ad,3f800000
1a1a1c9a,3f800000
1a1bb388,3f800000
1a1d4a76,3f800000
1a1ee164,3f800000
1a207852,3f800000
1a220f40,3f800000
1a23a62e,3f800000
1a253d1c,3f800000
1a26d40a,3f800000
1a286af8,3f800000
1a2a01e6,3f800000
1a2b98d4,3f800000
1a2d2fc2,3f800000
1a2ec6b0,3f800000
1a305d9d,3f800000
1a31f48b,3f800000
1a338b79,3f800000
1a352267,3f800000
1a36b955,3f800000
1a385043,3f800000
1a39e731,3f800000
1a3b7e1f,3f800000
1a3d150d,3f800000
1a3eabfb,3f800000
1a4042e9,3f800000
1a41d9d7,3f800000
1a4370c5,3f800000
1a4507b2,3f800000
1a469ea0,3f800000
1a48358e,3f800000
1a49cc7c,3f800000
1a4b636a,3f800000
1a4cfa58,3f800000
1a4e9146,3f800000
1a502834,3f800000
1a51bf22,3f800000
1a535610,3f800000
1a54ecfe,3f800000
1a5683ec,3f800000
1a581ada,3f800000
1a59b1c8,3f800000
1a5b48b5,3f800000
1a5cdfa3,3f800000
1a5e7691,3f800000
1a600d7f,3f800000
1a61a46d,3f800000
1a633b5b,3f800000
1a64d249,3f800000
1a666937,3f800000
1a680025,3f800000
1a699713,3f800000
1a6b2e01,3f800000
1a6cc4ef,3f800000
1a6e5bdd,3f800000
1a6ff2ca,3f800000
1a7189b8,3f800000
1a7320a6,3f800000
1a74b794,3f800000
1a764e82,3f800000
1a77e570,3f800000
1a797c5e,3f800000
1a7b134c,3f800000
1a7caa3a,3f800000
1a7e4128,3f800000
1a7fd816,3f800000
1a816f04,3f800000
1a8305f2,3f800000
1a849cdf,3f800000
1a8633cd,3f800000
1a87cabb,3f800000
1a8961a9,3f800000
1a8af897,3f800000
1a8c8f85,3f800000
1a8e2673,3f800000
1a8fbd61,3f800000
1a91544f,3f800000
1a92eb3d,3f800000
1a94822b,3f800000
1a961919,3f800000
1a97b007,3f800000
1a9946f5,3f800000
1a9adde2,3f800000
1a9c74d0,3f800000
1a9e0bbe,3f800000
1a9fa2ac,3f800000
1aa1399a,3f800000
1aa2d088,3f800000
1aa46776,3f800000
1aa5fe64,3f800000
1aa79552,3f800000
1aa92c40,3f800000
1aaac32e,3f800000
1aac5a1c,3f800000
1aadf10a,3f800000
1aaf87f7,3f800000
1ab11ee5,3f800000
1ab2b5d3,3f800000
1ab44cc1,3f800000
1ab5e3af,3f800000
1ab77a9d,3f800000
1ab9118b,3f800000
1abaa879,3f800000
1abc3f67,3f800000
1abdd655,3f800000
1abf6d43,3f800000
1ac10431,3f800000
1ac29b1f,3f800000
1ac4320d,3f800000
1ac5c8fa,3f800000
1ac75fe8,3f800000
1ac8f6d6,3f800000
1aca8dc4,3f800000
1acc24b2,3f800000
1acdbba0,3f800000
1acf528e,3f800000
1ad0e97c,3f800000
1ad2806a,3f800000
1ad41758,3f800000
1ad5ae46,3f800000
1ad74534,3f800000
1ad8dc22,3f800000
1ada730f,3f800000
1adc09fd,3f800000
1adda0eb,3f800000
1adf37d9,3f800000
1ae0cec7,3f800000
1ae265b5,3f800000
1ae3fca3,3f800000
1ae59391,3f800000
1ae72a7f,3f800000
1ae8c16d,3f800000
1aea585b,3f800000
1aebef49,3f800000
1aed8637,3f800000
1aef1d25,3f800000
1af0b412,3f800000
1af24b00,3f800000
1af3e1ee,3f800000
1af578dc,3f800000
1af70fca,3f800000
1af8a6b8,3f800000
1afa3da6,3f800000
1afbd494,3f800000
1afd6b82,3f800000
1aff0270,3f800000
1b00995e,3f800000
1b02304c,3f800000
1b03c73a,3f800000
1b055e27,3f800000
1b06f515,3f800000
1b088c03,3f800000
1b0a22f1,3f800000
1b0bb9df,3f800000
1b0d50cd,3f800000
1b0ee7bb,3f800000
1b107ea9,3f800000
1b121597,3f800000
1b13ac85,3f800000
1b154373,3f800000
1b16da61,3f800000
1b18714f,3f800000
1b1a083d,3f800000
1b1b9f2a,3f800000
1b1d3618,3f800000
1b1ecd06,3f800000
1b2063f4,3f800000
1b21fae2,3f800000
1b2391d0,3f800000
1b2528be,3f800000
1b26bfac,3f800000
1b28569a,3f800000
1b29ed88,3f800000
1b2b8476,3f800000
1b2d1b64,3f800000
1b2eb252,3f800000
1b30493f,3f800000
1b31e02d,3f800000
1b33771b,3f800000
1b350e09,3f800000
1b36a4f7,3f800000
1b383be5,3f800000
1b39d2d3,3f800000
1b3b69c1,3f800000
1b3d00af,3f800000
1b3e979d,3f800000
1b402e8b,3f800000
1b41c579,3f800000
1b435c67,3f800000
1b44f355,3f800000
1b468a42,3f800000
1b482130,3f800000
1b49b81e,3f800000
1b4b4f0c,3f800000
1b4ce5fa,3f800000
1b4e7ce8,3f800000
1b5013d6,3f800000
1b51aac4,3f800000
1b5341b2,3f800000
1b54d8a0,3f800000
1b566f8e,3f800000
1b58067c,3f800000
1b599d6a,3f800000
1b5b3457,3f800000
1b5ccb45,3f800000
1b5e6233,3f800000
1b5ff921,3f800000
1b61900f,3f800000
1b6326fd,3f800000
1b64bdeb,3f800000
1b6654d9,3f800000
1b67ebc7,3f800000
1b6982b5,3f800000
1b6b19a3,3f800000
1b6cb091,3f800000
1b6e477f,3f800000
1b6fde6d,3f800000
1b71755a,3f800000
1b730c48,3f800000
1b74a336,3f800000
1b763a24,3f800000
1b77d112,3f800000
1b796800,3f800000
1b7afeee,3f800000
1b7c95dc,3f800000
1b7e2cca,3f800000
1b7fc3b8,3f800000
1b815aa6,3f800000
1b82f194,3f800000
1b848882,3f800000
1b861f6f,3f800000
1b87b65d,3f800000
1b894d4b,3f800000
1b8ae439,3f800000
1b8c7b27,3f800000
1b8e1215,3f800000
1b8fa903,3f800000
1b913ff1,3f800000
1b92d6df,3f800000
1b946dcd,3f800000
1b9604bb,3f800000
1b979ba9,3f800000
1b993297,3f800000
1b9ac985,3f800000
1b9c6072,3f800000
1b9df760,3f800000
1b9f8e4e,3f800000
1ba1253c,3f800000
1ba2bc2a,3f800000
1ba45318,3f800000
1ba5ea06,3f800000
1ba780f4,3f800000
1ba917e2,3f800000
1baaaed0,3f800000
1bac45be,3f800000
1baddcac,3f800000
1baf739a,3f800000
1bb10a87,3f800000
1bb2a175,3f800000
1bb43863,3f800000
1bb5cf51,3f800000
1bb7663f,3f800000
1bb8fd2d,3f800000
1bba941b,3f800000
1bbc2b09,3f800000
1bbdc1f7,3f800000
1bbf58e5,3f800000
1bc0efd3,3f800000
1bc286c1,3f800000
1bc41daf,3f800000
1bc5b49d,3f800000
1bc74b8a,3f800000
1bc8e278,3f800000
1bca7966,3f800000
1bcc1054,3f800000
1bcda742,3f800000
1bcf3e30,3f800000
1bd0d51e,3f800000
1bd26c0c,3f800000
1bd402fa,3f800000
1bd599e8,3f800000
1bd730d6,3f800000
1bd8c7c4,3f800000
1bda5eb2,3f800000
1bdbf59f,3f800000
1bdd8c8d,3f800000
1bdf237b,3f800000
1be0ba69,3f800000
1be25157,3f800000
1be3e845,3f800000
1be57f33,3f800000
1be71621,3f800000
1be8ad0f,3f800000
1bea43fd,3f800000
1bebdaeb,3f800000
1bed71d9,3f800000
1bef08c7,3f800000
1bf09fb5,3f800000
1bf236a2,3f800000
1bf3cd90,3f800000
1bf5647e,3f800000
1bf6fb6c,3f800000
1bf8925a,3f800000
1bfa2948,3f800000
1bfbc036,3f800000
1bfd5724,3f800000
1bfeee12,3f800000
1c008500,3f800000
1c021bee,3f800000
1c03b2dc,3f800000
1c0549ca,3f800000
1c06e0b7,3f800000
1c0877a5,3f800000
1c0a0e93,3f800000
1c0ba581,3f800000
1c0d3c6f,3f800000
1c0ed35d,3f800000
1c106a4b,3f800000
1c120139,3f800000
1c139827,3f800000
1c152f15,3f800000
1c16c603,3f800000
1c185cf1,3f800000
1c19f3df,3f800000
1c1b8acc,3f800000
1c1d21ba,3f800000
1c1eb8a8,3f800000
1c204f96,3f800000
1c21e684,3f800000
1c237d72,3f800000
1c251460,3f800000
1c26ab4e,3f800000
1c28423c,3f800000
1c29d92a,3f800000
1c2b7018,3f800000
1c2d0706,3f800000
1c2e9df4,3f800000
1c3034e2,3f800000
1c31cbcf,3f800000
1c3362bd,3f800000
1c34f9ab,3f800000
1c369099,3f800000
1c382787,3f800000
1c39be75,3f800000
1c3b5563,3f800000
1c3cec51,3f800000
1c3e833f,3f800000
1c401a2d,3f800000
1c41b11b,3f800000
1c434809,3f800000
1c44def7,3f800000
1c4675e4,3f800000
1c480cd2,3f800000
1c49a3c0,3f800000
1c4b3aae,3f800000
1c4cd19c,3f800000
1c4e688a,3f800000
1c4fff78,3f800000
1c519666,3f800000
1c532d54,3f800000
1c54c442,3f800000
1c565b30,3f800000
1c57f21e,3f800000
1c59890c,3f800000
1c5b1ffa,3f800000
1c5cb6e7,3f800000
1c5e4dd5,3f800000
1c5fe4c3,3f800000
1c617bb1,3f800000
1c63129f,3f800000
1c64a98d,3f800000
1c66407b,3f800000
1c67d769,3f800000
1c696e57,3f800000
1c6b0545,3f800000
1c6c9c33,3f800000
1c6e3321,3f800000
1c6fca0f,3f800000
1c7160fc,3f800000
1c72f7ea,3f800000
1c748ed8,3f800000
1c7625c6,3f800000
1c77bcb4,3f800000
1c7953a2,3f800000
1c7aea90,3f800000
1c7c817e,3f800000
1c7e186c,3f800000
1c7faf5a,3f800000
1c814648,3f800000
1c82dd36,3f800000
1c847424,3f800000
1c860b12,3f800000
1c87a1ff,3f800000
1c8938ed,3f800000
1c8acfdb,3f800000
1c8c66c9,3f800000
1c8dfdb7,3f800000
1c8f94a5,3f800000
1c912b93,3f800000
1c92c281,3f800000
1c94596f,3f800000
1c95f05d,3f800000
1c97874b,3f800000
1c991e39,3f800000
1c9ab527,3f800000
1c9c4c14,3f800000
1c9de302,3f800000
1c9f79f0,3f800000
1ca110de,3f800000
1ca2a7cc,3f800000
1ca43eba,3f800000
1ca5d5a8,3f800000
1ca76c96,3f800000
1ca90384,3f800000
1caa9a72,3f800000
1cac3160,3f800000
1cadc84e,3f800000
1caf5f3c,3f800000
1cb0f62a,3f800000
1cb28d17,3f800000
1cb42405,3f800000
1cb5baf3,3f800000
1cb751e1,3f800000
1cb8e8cf,3f800000
1cba7fbd,3f800000
1cbc16ab,3f800000
1cbdad99,3f800000
1cbf4487,3f800000
1cc0db75,3f800000
1cc27263,3f800000
1cc40951,3f800000
1cc5a03f,3f800000
1cc7372c,3f800000
1cc8ce1a,3f800000
1cca6508,3f800000
1ccbfbf6,3f800000
1ccd92e4,3f800000
1ccf29d2,3f800000
1cd0c0c0,3f800000
1cd257ae,3f800000
1cd3ee9c,3f800000
1cd5858a,3f800000
1cd71c78,3f800000
1cd8b366,3f800000
1cda4a54,3f800000
1cdbe142,3f800000
1cdd782f,3f800000
1cdf0f1d,3f800000
1ce0a60b,3f800000
1ce23cf9,3f800000
1ce3d3e7,3f800000
1ce56ad5,3f800000
1ce701c3,3f800000
1ce898b1,3f800000
1cea2f9f,3f800000
1cebc68d,3f800000
1ced5d7b,3f800000
1ceef469,3f800000
1cf08b57,3f800000
1cf22244,3f800000
1cf3b932,3f800000
1cf55020,3f800000
1cf6e70e,3f800000
1cf87dfc,3f800000
1cfa14ea,3f800000
1cfbabd8,3f800000
1cfd42c6,3f800000
1cfed9b4,3f800000
1d0070a2,3f800000
1d020790,3f800000
1d039e7e,3f800000
1d05356c,3f800000
1d06cc5a,3f800000
1d086347,3f800000
1d09fa35,3f800000
1d0b9123,3f800000
1d0d2811,3f800000
1d0ebeff,3f800000
1d1055ed,3f800000
1d11ecdb,3f800000
1d1383c9,3f800000
1d151ab7,3f800000
1d16b1a5,3f800000
1d184893,3f800000
1d19df81,3f800000
1d1b766f,3f800000
1d1d0d5c,3f800000
1d1ea44a,3f800000
1d203b38,3f800000
1d21d226,3f800000
1d236914,3f800000
1d250002,3f800000
1d2696f0,3f800000
1d282dde,3f800000
1d29c4cc,3f800000
1d2b5bba,3f800000
1d2cf2a8,3f800000
1d2e8996,3f800000
1d302084,3f800000
1d31b772,3f800000
1d334e5f,3f800000
1d34e54d,3f800000
1d367c3b,3f800000
1d381329,3f800000
1d39aa17,3f800000
1d3b4105,3f800000
1d3cd7f3,3f800000
1d3e6ee1,3f800000
1d4005cf,3f800000
1d419cbd,3f800000
1d4333ab,3f800000
1d44ca99,3f800000
1d466187,3f800000
1d47f874,3f800000
1d498f62,3f800000
1d4b2650,3f800000
1d4cbd3e,3f800000
1d4e542c,3f800000
1d4feb1a,3f800000
1d518208,3f800000
1d5318f6,3f800000
1d54afe4,3f800000
1d5646d2,3f800000
1d57ddc0,3f800000
1d5974ae,3f800000
1d5b0b9c,3f800000
1d5ca28a,3f800000
1d5e3977,3f800000
1d5fd065,3f800000
1d616753,3f800000
1d62fe41,3f800000
1d64952f,3f800000
1d662c1d,3f800000
1d67c30b,3f800000
1d6959f9,3f800000
1d6af0e7,3f800000
1d6c87d5,3f800000
1d6e1ec3,3f800000
1d6fb5b1,3f800000
1d714c9f,3f800000
1d72e38c,3f800000
1d747a7a,3f800000
1d761168,3f800000
1d77a856,3f800000
1d793f44,3f800000
1d7ad632,3f800000
1d7c6d20,3f800000
1d7e040e,3f800000
1d7f9afc,3f800000
1d8131ea,3f800000
1d82c8d8,3f800000
1d845fc6,3f800000
1d85f6b4,3f800000
1d878da2,3f800000
1d89248f,3f800000
1d8abb7d,3f800000
1d8c526b,3f800000
1d8de959,3f800000
1d8f8047,3f800000
1d911735,3f800000
1d92ae23,3f800000
1d944511,3f800000
1d95dbff,3f800000
1d9772ed,3f800000
1d9909db,3f800000
1d9aa0c9,3f800000
1d9c37b7,3f800000
1d9dcea4,3f800000
1d9f6592,3f800000
1da0fc80,3f800000
1da2936e,3f800000
1da42a5c,3f800000
1da5c14a,3f800000
1da75838,3f800000
1da8ef26,3f800000
1daa8614,3f800000
1dac1d02,3f800000
1dadb3f0,3f800000
1daf4ade,3f800000
1db0e1cc,3f800000
1db278b9,3f800000
1db40fa7,3f800000
1db5a695,3f800000
1db73d83,3f800000
1db8d471,3f800000
1dba6b5f,3f800000
1dbc024d,3f800000
1dbd993b,3f800000
1dbf3029,3f800000
1dc0c717,3f800000
1dc25e05,3f800000
1dc3f4f3,3f800000
1dc58be1,3f800000
1dc722cf,3f800000
1dc8b9bc,3f800000
1dca50aa,3f800000
1dcbe798,3f800000
1dcd7e86,3f800000
1dcf1574,3f800000
1dd0ac62,3f800000
1dd24350,3f800000
1dd3da3e,3f800000
1dd5712c,3f800000
1dd7081a,3f800000
1dd89f08,3f800000
1dda35f6,3f800000
1ddbcce4,3f800000
1ddd63d1,3f800000
1ddefabf,3f800000
1de091ad,3f800000
1de2289b,3f800000
1de3bf89,3f800000
1de55677,3f800000
1de6ed65,3f800000
1de88453,3f800000
1dea1b41,3f800000
1debb22f,3f800000
1ded491d,3f800000
1deee00b,3f800000
1df076f9,3f800000
1df20de7,3f800000
1df3a4d4,3f800000
1df53bc2,3f800000
1df6d2b0,3f800000
1df8699e,3f800000
1dfa008c,3f800000
1dfb977a,3f800000
1dfd2e68,3f800000
1dfec556,3f800000
1e005c44,3f800000
1e01f332,3f800000
1e038a20,3f800000
1e05210e,3f800000
1e06b7fc,3f800000
1e084ee9,3f800000
1e09e5d7,3f800000
1e0b7cc5,3f800000
1e0d13b3,3f800000
1e0eaaa1,3f800000
1e10418f,3f800000
1e11d87d,3f800000
1e136f6b,3f800000
1e150659,3f800000
1e169d47,3f800000
1e183435,3f800000
1e19cb23,3f800000
1e1b6211,3f800000
1e1cf8ff,3f800000
1e1e8fec,3f800000
1e2026da,3f800000
1e21bdc8,3f800000
1e2354b6,3f800000
1e24eba4,3f800000
1e268292,3f800000
1e281980,3f800000
1e29b06e,3f800000
1e2b475c,3f800000
1e2cde4a,3f800000
1e2e7538,3f800000
1e300c26,3f800000
1e31a314,3f800000
1e333a01,3f800000
1e34d0ef,3f800000
1e3667dd,3f800000
1e37fecb,3f800000
1e3995b9,3f800000
1e3b2ca7,3f800000
1e3cc395,3f800000
1e3e5a83,3f800000
1e3ff171,3f800000
1e41885f,3f800000
1e431f4d,3f800000
1e44b63b,3f800000
1e464d29,3f800000
1e47e417,3f800000
1e497b04,3f800000
1e4b11f2,3f800000
1e4ca8e0,3f800000
1e4e3fce,3f800000
1e4fd6bc,3f800000
1e516daa,3f800000
1e530498,3f800000
1e549b86,3f800000
1e563274,3f800000
1e57c962,3f800000
1e596050,3f800000
1e5af73e,3f800000
1e5c8e2c,3f800000
1e5e2519,3f800000
1e5fbc07,3f800000
1e6152f5,3f800000
1e62e9e3,3f800000
1e6480d1,3f800000
1e6617bf,3f800000
1e67aead,3f800000
1e69459b,3f800000
1e6adc89,3f800000
1e6c7377,3f800000
1e6e0a65,3f800000
1e6fa153,3f800000
1e713841,3f800000
1e72cf2f,3f800000
1e74661c,3f800000
1e75fd0a,3f800000
1e7793f8,3f800000
1e792ae6,3f800000
1e7ac1d4,3f800000
1e7c58c2,3f800000
1e7defb0,3f800000
1e7f869e,3f800000
1e811d8c,3f800000
1e82b47a,3f800000
1e844b68,3f800000
1e85e256,3f800000
1e877944,3f800000
1e891031,3f800000
1e8aa71f,3f800000
1e8c3e0d,3f800000
1e8dd4fb,3f800000
1e8f6be9,3f800000
1e9102d7,3f800000
1e9299c5,3f800000
1e9430b3,3f800000
1e95c7a1,3f800000
1e975e8f,3f800000
1e98f57d,3f800000
1e9a8c6b,3f800000
1e9c2359,3f800000
1e9dba47,3f800000
1e9f5134,3f800000
1ea0e822,3f800000
1ea27f10,3f800000
1ea415fe,3f800000
1ea5acec,3f800000
1ea743da,3f800000
1ea8dac8,3f800000
1eaa71b6,3f800000
1eac08a4,3f800000
1ead9f92,3f800000
1eaf3680,3f800000
1eb0cd6e,3f800000
1eb2645c,3f800000
1eb3fb49,3f800000
1eb59237,3f800000
1eb72925,3f800000
1eb8c013,3f800000
1eba5701,3f800000
1ebbedef,3f800000
1ebd84dd,3f800000
1ebf1bcb,3f800000
1ec0b2b9,3f800000
1ec249a7,3f800000
1ec3e095,3f800000
1ec57783,3f800000
1ec70e71,3f800000
1ec8a55f,3f800000
1eca3c4c,3f800000
1ecbd33a,3f800000
1ecd6a28,3f800000
1ecf0116,3f800000
1ed09804,3f800000
1ed22ef2,3f800000
1ed3c5e0,3f800000
1ed55cce,3f800000
1ed6f3bc,3f800000
1ed88aaa,3f800000
1eda2198,3f800000
1edbb886,3f800000
1edd4f74,3f800000
1edee661,3f800000
1ee07d4f,3f800000
1ee2143d,3f800000
1ee3ab2b,3f800000
1ee54219,3f800000
1ee6d907,3f800000
1ee86ff5,3f800000
1eea06e3,3f800000
1eeb9dd1,3f800000
1eed34bf,3f800000
1eeecbad,3f800000
1ef0629b,3f800000
1ef1f989,3f800000
1ef39077,3f800000
1ef52764,3f800000
1ef6be52,3f800000
1ef85540,3f800000
1ef9ec2e,3f800000
1efb831c,3f800000
1efd1a0a,3f800000
1efeb0f8,3f800000
1f0047e6,3f800000
1f01ded4,3f800000
1f0375c2,3f800000
1f050cb0,3f800000
1f06a39e,3f800000
1f083a8c,3f800000
1f09d179,3f800000
1f0b6867,3f800000
1f0cff55,3f800000
1f0e9643,3f800000
1f102d31,3f800000
1f11c41f,3f800000
1f135b0d,3f800000
1f14f1fb,3f800000
1f1688e9,3f800000
1f181fd7,3f800000
1f19b6c5,3f800000
1f1b4db3,3f800000
1f1ce4a1,3f800000
1f1e7b8f,3f800000
1f20127c,3f800000
1f21a96a,3f800000
1f234058,3f800000
1f24d746,3f800000
1f266e34,3f800000
1f280522,3f800000
1f299c10,3f800000
1f2b32fe,3f800000
1f2cc9ec,3f800000
1f2e60da,3f800000
1f2ff7c8,3f800000
1f318eb6,3f800000
1f3325a4,3f800000
1f34bc91,3f800000
1f36537f,3f800000
1f37ea6d,3f800000
1f39815b,3f800000
1f3b1849,3f800000
1f3caf37,3f800000
1f3e4625,3f800000
1f3fdd13,3f800000
1f417401,3f800000
1f430aef,3f800000
1f44a1dd,3f800000
1f4638cb,3f800000
1f47cfb9,3f800000
1f4966a6,3f800000
1f4afd94,3f800000
1f4c9482,3f800000
1f4e2b70,3f800000
1f4fc25e,3f800000
1f51594c,3f800000
1f52f03a,3f800000
1f548728,3f800000
1f561e16,3f800000
1f57b504,3f800000
1f594bf2,3f800000
1f5ae2e0,3f800000
1f5c79ce,3f800000
1f5e10bc,3f800000
1f5fa7a9,3f800000
1f613e97,3f800000
1f62d585,3f800000
1f646c73,3f800000
1f660361,3f800000
1f679a4f,3f800000
1f69313d,3f800000
1f6ac82b,3f800000
1f6c5f19,3f800000
1f6df607,3f800000
1f6f8cf5,3f800000
1f7123e3,3f800000
1f72bad1,3f800000
1f7451be,3f800000
1f75e8ac,3f800000
1f777f9a,3f800000
1f791688,3f800000
1f7aad76,3f800000
1f7c4464,3f800000
1f7ddb52,3f800000
1f7f7240,3f800000
1f81092e,3f800000
1f82a01c,3f800000
1f84370a,3f800000
1f85cdf8,3f800000
1f8764e6,3f800000
1f88fbd4,3f800000
1f8a92c1,3f800000
1f8c29af,3f800000
1f8dc09d,3f800000
1f8f578b,3f800000
1f90ee79,3f800000
1f928567,3f800000
1f941c55,3f800000
1f95b343,3f800000
1f974a31,3f800000
1f98e11f,3f800000
1f9a780d,3f800000
1f9c0efb,3f800000
1f9da5e9,3f800000
1f9f3cd6,3f800000
1fa0d3c4,3f800000
1fa26ab2,3f800000
1fa401a0,3f800000
1fa5988e,3f800000
1fa72f7c,3f800000
1fa8c66a,3f800000
1faa5d58,3f800000
1fabf446,3f800000
1fad8b34,3f800000
1faf2222,3f800000
1fb0b910,3f800000
1fb24ffe,3f800000
1fb3e6ec,3f800000
1fb57dd9,3f800000
1fb714c7,3f800000
1fb8abb5,3f800000
1fba42a3,3f800000
