case,itimestep,isfflx,dx,xland,snowh,u1,v1,t1,qv1,p1,rho1,dz1,u2,v2,dz2,psfc,tsk,pblh,mavail,hfx_input,qfx_input,znt_input,qsfc_input,ust_input,mol_input,ustm_input,regime,zol,rmol,ust,ustm,mol,psim,psih,chs,chs2,cqs2,ch,flhc,flqc,qgh,qsfc,hfx,qfx,lh,u10,v10,th2,t2,q2,gz1oz0,wspd,br,ck,cka,cd,cda,wstar,qstar,cpm,znt
free_convective_land,2,1, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000, 1.0000000000000000E+000, 2.9900000000000000E+002, 1.2000000104308128E-002, 9.8500000000000000E+004, 1.1396236419677734E+000, 4.4000000000000000E+001, 4.0000000000000000E+000, 1.3999999761581421E+000, 6.6000000000000000E+001, 1.0000000000000000E+005, 3.0900000000000000E+002, 1.5000000000000000E+003, 7.5000000000000000E-001, 2.6912289428710938E+002, 0.0000000000000000E+000, 1.1999999731779099E-001, 1.1857707984745502E-002, 2.2866280376911163E-001,-1.0252025127410889E+000, 2.2866280376911163E-001, 4.0000000000000000E+000,-1.0924792289733887E+000,-4.9658145755529404E-002, 3.3566048741340637E-001, 3.3566048741340637E-001,-7.4442356824874878E-001, 1.1425950527191162E+000, 1.9320904016494751E+000, 2.8495559468865395E-002, 3.5434074699878693E-002, 3.5850100219249725E-002, 2.8495561331510544E-002, 3.2949161529541016E+001, 2.4377036839723587E-002, 2.1766735240817070E-002, 1.1857707984745502E-002, 2.8685720825195312E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6996572017669678E+000, 8.9988571405410767E-001, 3.0199871826171875E+002, 3.0199871826171875E+002, 1.2000000104308128E-002, 5.2167458534240723E+000, 4.5086407661437988E+000,-3.1002524495124817E-001, 9.6951127052307129E-003, 8.3422046154737473E-003, 1.1903399601578712E-002, 9.6393059939146042E-003, 3.1710543632507324E+000, 0.0000000000000000E+000, 1.0146253662109375E+003, 1.1999999731779099E-001
land_qsfc_unset,2,1, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 2.0000000000000000E+000, 2.9700000000000000E+002, 8.9999996125698090E-003, 9.9000000000000000E+004, 1.1551717519760132E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 2.5999999046325684E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 3.0200000000000000E+002, 9.0000000000000000E+002, 5.0000000000000000E-001, 1.2840315246582031E+002, 2.5593597092665732E-004, 1.0000000149011612E-001, 2.5077208876609802E-002, 2.6674216985702515E-001,-7.0877665281295776E-001, 2.6674216985702515E-001, 4.0000000000000000E+000,-5.1806443929672241E-001,-2.5903221219778061E-002, 3.9491176605224609E-001, 3.9491176605224609E-001,-5.3830677270889282E-001, 7.9634976387023926E-001, 1.4154695272445679E+000, 2.9786167666316032E-002, 3.8134593516588211E-002, 3.8475688546895981E-002, 2.9786167666316032E-002, 3.4824272155761719E+001, 1.7216322943568230E-002, 1.9138988107442856E-002, 2.5077208876609802E-002, 1.4437916564941406E+002, 2.8789570205844939E-004, 7.1973925781250000E+002, 4.5262317657470703E+000, 1.8104926347732544E+000, 2.9876168823242188E+002, 2.9876168823242188E+002, 9.4499988481402397E-003, 5.3033046722412109E+000, 5.8937602043151855E+000,-1.3533990085124969E-001, 7.7643948607146740E-003, 6.6988538019359112E-003, 9.6121383830904961E-003, 7.8768674284219742E-003, 2.3375539779663086E+000,-1.2186762094497681E+000, 1.0120940551757812E+003, 1.0000000149011612E-001
thin_land_level2_wind,2,1, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+000, 8.0000001192092896E-001, 2.9400000000000000E+002, 6.5000001341104507E-003, 9.9800000000000000E+004, 1.1781440973281860E+000, 6.0000000000000000E+000, 3.2000000476837158E+000, 1.0000000000000000E+000, 1.0000000000000000E+001, 1.0000000000000000E+005, 2.9000000000000000E+002, 3.0000000000000000E+002, 5.0000000000000000E-001,-2.7754858016967773E+001, 1.5359711115839336E-012, 5.0000000745058060E-002, 6.4580230973660946E-003, 9.2928282916545868E-002, 2.5198927521705627E-001, 9.2928282916545868E-002, 2.0000000000000000E+000, 2.7516496181488037E-001, 9.1721653938293457E-002, 1.4094489812850952E-001, 1.4094489812850952E-001, 2.4472159147262573E-001,-1.5542792081832886E+000,-2.1327989101409912E+000, 8.2426639273762703E-003, 9.7375418990850449E-003, 9.7560994327068329E-003, 8.2426639273762703E-003, 9.8080072402954102E+000, 4.8607732169330120E-003, 1.5732189640402794E-002, 6.4580230973660946E-003,-4.0881862640380859E+001, 2.2634739135080073E-012, 5.6586845857964363E-006, 3.2000000476837158E+000, 1.0000000000000000E+000, 2.9352832031250000E+002, 2.9352832031250000E+002, 6.5000001341104507E-003, 4.1108736991882324E+000, 2.6762394905090332E+000, 5.8451902121305466E-002, 1.4231096720322967E-003, 4.1336715221405029E-003, 1.5807065647095442E-003, 4.9853618256747723E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0099846191406250E+003, 5.0000000745058060E-002
thin_land_log10_wind,2,1, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+000, 5.0000000000000000E-001, 2.9600000000000000E+002, 7.4999998323619366E-003, 9.9850000000000000E+004, 1.1700706481933594E+000, 3.0000000000000000E+000, 2.5999999046325684E+000, 6.9999998807907104E-001, 4.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 2.6000000000000000E+002, 5.0000000000000000E-001,-2.4980373382568359E+001,-2.2456270783871579E-012, 1.9999999552965164E-002, 7.4441679753363132E-003, 7.0906937122344971E-002, 2.9921513795852661E-001, 7.0906937122344971E-002, 2.0000000000000000E+000, 2.9465866088867188E-001, 1.9643910229206085E-001, 1.0645439475774765E-001, 1.0645439475774765E-001, 2.9809102416038513E-001,-1.6594988107681274E+000,-2.2528390884399414E+000, 6.1615183949470520E-003, 5.4683550260961056E-003, 5.4702991619706154E-003, 6.1615188606083393E-003, 7.2874774932861328E+000, 3.6066267639398575E-003, 1.7826853320002556E-002, 7.4441679753363132E-003,-3.7362777709960938E+001,-3.3589329234695597E-012,-8.3973327491548844E-006, 2.8788073062896729E+000, 7.1970182657241821E-001, 2.9783596801757812E+002, 2.9783596801757812E+002, 7.4999998323619366E-003, 4.3307332992553711E+000, 2.1265599727630615E+000, 5.6591566652059555E-002, 7.3278421768918633E-004, 3.8669793866574764E-003, 7.3430041084066033E-004, 4.4589517638087273E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0108283081054688E+003, 1.9999999552965164E-002
midres_water,2,1, 2.7000000000000000E+004, 2.0000000000000000E+000, 0.0000000000000000E+000, 9.0000000000000000E+000, 3.0000000000000000E+000, 2.9200000000000000E+002, 8.5000004619359970E-003, 9.9000000000000000E+004, 1.1753014326095581E+000, 1.8000000000000000E+001, 1.1000000000000000E+001, 3.5999999046325684E+000, 3.4000000000000000E+001, 1.0000000000000000E+005, 2.8900000000000000E+002, 4.2000000000000000E+002, 1.0000000000000000E+000,-2.0306550979614258E+001, 1.5128639461181592E-005, 3.2854502933332697E-005, 1.1265649460256100E-002, 1.4138138294219971E-001, 1.0572334378957748E-001, 1.4116810262203217E-001, 2.0000000000000000E+000, 1.5874548256397247E-001, 1.7638387158513069E-002, 2.1244405210018158E-001, 2.1212348341941833E-001, 1.0577757656574249E-001,-9.1979271173477173E-001,-1.3004755973815918E+000, 6.6869156435132027E-003, 8.3284508436918259E-003, 8.3284229040145874E-003, 6.6869156435132027E-003, 7.9508748054504395E+000, 7.8591369092464447E-003, 1.3969942927360535E-002, 1.1265649460256100E-002,-3.0528903961181641E+001, 2.2744423404219560E-005, 5.6861057281494141E+001, 9.0759487152099609E+000, 3.0253162384033203E+000, 2.9208288574218750E+002, 2.9208288574218750E+002, 8.9250002056360245E-003, 1.2485422134399414E+001, 9.5011711120605469E+000, 1.1223793029785156E-002, 9.0822594938799739E-004, 9.3921978259459138E-004, 8.6395733524113894E-004, 8.9037389261648059E-004, 0.0000000000000000E+000,-8.9306905865669250E-002, 1.0116721801757812E+003, 3.4032520488835871E-005
coarse_water,2,1, 2.7000000000000000E+004, 2.0000000000000000E+000, 0.0000000000000000E+000, 1.1000000000000000E+001, 2.0000000000000000E+000, 2.9900000000000000E+002, 1.3000000268220901E-002, 9.8500000000000000E+004, 1.1389527320861816E+000, 6.0000000000000000E+001, 1.3000000000000000E+001, 2.4000000953674316E+000, 9.0000000000000000E+001, 1.0000000000000000E+005, 3.0400000000000000E+002, 1.2000000000000000E+003, 1.0000000000000000E+000, 2.8034925460815430E+001, 1.1925325088668615E-004, 3.4264685382368043E-005, 2.8190687298774719E-002, 1.7914080619812012E-001,-2.4006634950637817E-001, 1.7581325769424438E-001, 4.0000000000000000E+000,-6.9778460264205933E-001,-2.3259487003087997E-002, 2.7108103036880493E-001, 2.6762890815734863E-001,-2.3457659780979156E-001, 9.3698114156723022E-001, 1.6209167242050171E+000, 9.6710389479994774E-003, 1.1033241637051105E-002, 1.1033222079277039E-002, 9.6710380166769028E-003, 1.1185246467590332E+001, 1.1014855466783047E-002, 2.1766735240817070E-002, 2.8190687298774719E-002, 4.1453136444091797E+001, 1.7633083916734904E-004, 4.4082708740234375E+002, 1.0409133911132812E+001, 1.8925697803497314E+000, 3.0075149536132812E+002, 3.0075149536132812E+002, 1.3650000095367432E-002, 1.3378776550292969E+001, 1.1291590690612793E+001,-5.0541035830974579E-002, 1.2573931599035859E-003, 1.1469669407233596E-003, 1.1542768916115165E-003, 1.0336033301427960E-003, 1.4925676584243774E+000,-5.4789209365844727E-001, 1.0154691772460938E+003, 4.6429388021351770E-005
strong_stable_land,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 6.0000000000000000E+000, 1.0000000000000000E+000, 2.9500000000000000E+002, 6.0000000521540642E-003, 9.9000000000000000E+004, 1.1650869846343994E+000, 4.0000000000000000E+001, 8.0000000000000000E+000, 1.3999999761581421E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.8000000000000000E+002, 2.5000000000000000E+002, 4.4999998807907104E-001,-2.5000000000000000E+001,-9.9999999747524271E-007, 1.0000000149011612E-001, 5.9642144478857517E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 1.0000000000000000E+000, 6.2654662132263184E+000, 3.1327331066131592E-001, 5.9382129460573196E-002, 5.9382129460573196E-002, 3.3265838027000427E-001,-1.5276104927062988E+001,-1.3534764289855957E+001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6893278807401657E-002, 5.9642144478857517E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5914149284362793E+000, 7.6523584127426147E-001, 2.8603903198242188E+002, 2.8603903198242188E+002, 5.9999995864927769E-003, 5.3033046722412109E+000, 6.1051011085510254E+000, 2.8300958871841431E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0095627441406250E+003, 1.0000000149011612E-001
clipped_stable_land,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 1.2000000476837158E+000, 4.0000000596046448E-001, 2.9500000000000000E+002, 4.9999998882412910E-003, 9.9200000000000000E+004, 1.1681410074234009E+000, 4.0000000000000000E+001, 2.0000000000000000E+000, 6.9999998807907104E-001, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.7800000000000000E+002, 1.8000000000000000E+002, 4.0000000596046448E-001,-1.5000000000000000E+001,-8.0000000934887794E-007, 1.0000000149011612E-001, 4.9751242622733116E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 1.0000000000000000E+000, 2.0000000000000000E+001, 1.0000000000000000E+000, 1.0093274526298046E-002, 1.0093274526298046E-002, 2.8807267546653748E-001,-2.1944866180419922E+001,-1.9029552459716797E+001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6858296468853951E-002, 4.9751242622733116E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8495334386825562E-001, 3.2831779122352600E-001, 2.8593560791015625E+002, 2.8593560791015625E+002, 4.9999998882412910E-003, 5.3033046722412109E+000, 1.3683043718338013E+000, 2.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0087188720703125E+003, 1.0000000149011612E-001
damped_stable_land,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 1.0000000000000000E+000, 2.9300000000000000E+002, 7.0000002160668373E-003, 9.9500000000000000E+004, 1.1782591342926025E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 1.2999999523162842E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 4.0000000000000000E+002, 5.5000001192092896E-001,-1.0000000000000000E+001,-4.9999999873762135E-007, 1.0000000149011612E-001, 6.9513409398496151E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 4.1929689049720764E-001, 2.0964844152331352E-002, 1.3451011478900909E-001, 1.3451011478900909E-001, 1.1308142542839050E-001,-2.3207359313964844E+000,-3.0051028728485107E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4812489040195942E-002, 6.9513409398496151E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8136632442474365E+000, 7.6273262500762939E-001, 2.9203866577148438E+002, 2.9203866577148438E+002, 7.0000002160668373E-003, 5.3033046722412109E+000, 5.1256470680236816E+000, 6.1850648373365402E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0104064331054688E+003, 1.0000000149011612E-001
neutral_land,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 4.0000000000000000E+000, 0.0000000000000000E+000, 2.9500000000000000E+002, 8.0000003799796104E-003, 1.0000000000000000E+005, 1.1754503250122070E+000, 4.0000000000000000E+001, 5.0000000000000000E+000, 0.0000000000000000E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 2.9500000000000000E+002, 6.0000000000000000E+002, 5.5000001192092896E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000149011612E-001, 7.9365083947777748E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 3.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5217733383178711E-001, 1.5217733383178711E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6719803214073181E-002, 7.9365083947777748E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4809393882751465E+000, 0.0000000000000000E+000, 2.9500000000000000E+002, 2.9500000000000000E+002, 8.0000003799796104E-003, 5.3033046722412109E+000, 4.0338883399963379E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0112501831054688E+003, 1.0000000149011612E-001
free_convective_land,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+000, 1.0000000000000000E+000, 2.9900000000000000E+002, 1.2000000104308128E-002, 9.8500000000000000E+004, 1.1396236419677734E+000, 4.4000000000000000E+001, 4.0000000000000000E+000, 1.3999999761581421E+000, 6.6000000000000000E+001, 1.0000000000000000E+005, 3.0900000000000000E+002, 1.5000000000000000E+003, 7.5000000000000000E-001, 2.4000000000000000E+002, 1.4000000373926014E-004, 1.1999999731779099E-001, 1.1857707984745502E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 4.0000000000000000E+000,-1.4091550111770630E+000,-6.4052499830722809E-002, 2.2866280376911163E-001, 2.2866280376911163E-001,-1.0252025127410889E+000, 1.2783848047256470E+000, 2.0831098556518555E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1766735240817070E-002, 1.1857707984745502E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7126972675323486E+000, 9.0423238277435303E-001, 3.0249398803710938E+002, 3.0249398803710938E+002, 1.2000000104308128E-002, 5.2167458534240723E+000, 4.5017991065979004E+000,-3.1096825003623962E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1613187789916992E+000, 0.0000000000000000E+000, 1.0146253662109375E+003, 1.1999999731779099E-001
land_qsfc_unset,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 5.0000000000000000E+000, 2.0000000000000000E+000, 2.9700000000000000E+002, 8.9999996125698090E-003, 9.9000000000000000E+004, 1.1551717519760132E+000, 4.0000000000000000E+001, 6.5000000000000000E+000, 2.5999999046325684E+000, 6.0000000000000000E+001, 1.0000000000000000E+005, 3.0200000000000000E+002, 9.0000000000000000E+002, 5.0000000000000000E-001, 1.5000000000000000E+002, 7.9999997979030013E-005, 1.0000000149011612E-001, 0.0000000000000000E+000, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 4.0000000000000000E+000,-6.5634316205978394E-001,-3.2817158848047256E-002, 2.6674216985702515E-001, 2.6674216985702515E-001,-7.0877665281295776E-001, 8.9838850498199463E-001, 1.5632054805755615E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9138988107442856E-002, 2.5077208876609802E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5401840209960938E+000, 1.8160735368728638E+000, 2.9896255493164062E+002, 2.9896255493164062E+002, 9.4499988481402397E-003, 5.3033046722412109E+000, 5.8737831115722656E+000,-1.3626205921173096E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2867164611816406E+000,-1.6046041250228882E+000, 1.0120940551757812E+003, 1.0000000149011612E-001
thin_land_level2_wind,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.5000000000000000E+000, 8.0000001192092896E-001, 2.9400000000000000E+002, 6.5000001341104507E-003, 9.9800000000000000E+004, 1.1781440973281860E+000, 6.0000000000000000E+000, 3.2000000476837158E+000, 1.0000000000000000E+000, 1.0000000000000000E+001, 1.0000000000000000E+005, 2.9000000000000000E+002, 3.0000000000000000E+002, 5.0000000000000000E-001,-1.8000000000000000E+001,-6.9999998686398612E-007, 5.0000000745058060E-002, 6.4580230973660946E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 2.9339203238487244E-001, 9.7797341644763947E-002, 9.2928282916545868E-002, 9.2928282916545868E-002, 2.5198927521705627E-001,-1.6520229578018188E+000,-2.2439508438110352E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5732189640402794E-002, 6.4580230973660946E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2000000476837158E+000, 1.0000000000000000E+000, 2.9349468994140625E+002, 2.9349468994140625E+002, 6.5000001341104507E-003, 4.1108736991882324E+000, 2.6762394905090332E+000, 5.8451902121305466E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0099846191406250E+003, 5.0000000745058060E-002
thin_land_log10_wind,1,0, 2.7000000000000000E+004, 1.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+000, 5.0000000000000000E-001, 2.9600000000000000E+002, 7.4999998323619366E-003, 9.9850000000000000E+004, 1.1700706481933594E+000, 3.0000000000000000E+000, 2.5999999046325684E+000, 6.9999998807907104E-001, 4.0000000000000000E+001, 1.0000000000000000E+005, 2.9100000000000000E+002, 2.6000000000000000E+002, 5.0000000000000000E-001,-1.4000000000000000E+001,-6.0000002122251317E-007, 1.9999999552965164E-002, 7.4441679753363132E-003, 9.9999997473787516E-005, 0.0000000000000000E+000, 9.9999997473787516E-005, 2.0000000000000000E+000, 2.9693251848220825E-001, 1.9795501232147217E-001, 7.0906937122344971E-002, 7.0906937122344971E-002, 2.9921513795852661E-001,-1.6716712713241577E+000,-2.2665412425994873E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7826853320002556E-002, 7.4441679753363132E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8788073062896729E+000, 7.1970182657241821E-001, 2.9783596801757812E+002, 2.9783596801757812E+002, 7.4999998323619366E-003, 4.3307332992553711E+000, 2.1265599727630615E+000, 5.6591566652059555E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0108283081054688E+003, 1.9999999552965164E-002
